region_id,year,composite_index,shock,distribution,income,distortion,structural
BANSWARA_RAJASTHAN,2018.0,0.5031048485147215,0.2449682035688842,0.6735474829621034,0.3999999999999999,0.7105263157894736,0.4864822402531461
BANSWARA_RAJASTHAN,2019.0,0.4834340305121262,0.6734887049693082,0.2213687913834086,0.5,0.4736842105263157,0.5486284456815983
BANSWARA_RAJASTHAN,2020.0,0.4088749973687602,0.6734887049693082,0.0522572382378149,0.1999999999999999,0.5526315789473684,0.5659974646893098
BANSWARA_RAJASTHAN,2021.0,0.4296913486420598,0.6734887049693082,0.0529265862100527,0.0999999999999999,0.631578947368421,0.6904625046625172
BANSWARA_RAJASTHAN,2022.0,0.4974899563324234,0.6734887049693082,0.2503069974035994,0.3999999999999999,0.4736842105263157,0.6899698687628937
BANSWARA_RAJASTHAN,2023.0,0.3893321848122729,0.6734887049693082,0.1284730921097809,0.0999999999999999,0.4999999999999999,0.5446991269822753
BANSWARA_RAJASTHAN,2024.0,0.5118460991860085,0.6734887049693082,0.3303210440280799,0.5,0.4210526315789473,0.6343681153537074
BAREILLY_UTTAR PRADESH,2015.0,0.4955713861929669,0.8849474037032475,0.6734597002476439,0.65,0.2105263157894736,0.0589235112244696
BAREILLY_UTTAR PRADESH,2016.0,0.52257899806494,0.6734887049693082,0.9196932445016468,0.6,0.3421052631578947,0.0776077776958504
BAREILLY_UTTAR PRADESH,2017.0,0.4906961060605604,0.6734887049693082,0.8937462417151921,0.65,0.1842105263157894,0.052035057302512
BAREILLY_UTTAR PRADESH,2018.0,0.4681749492519408,0.8594375534574817,0.6734631993049562,0.5,0.2368421052631578,0.0711318882341081
BAREILLY_UTTAR PRADESH,2019.0,0.4925233864958416,0.6734887049693082,0.8032716761936579,0.6,0.2894736842105262,0.096382867105716
BAREILLY_UTTAR PRADESH,2020.0,0.4946897834430719,0.6734887049693082,0.7201343494104169,0.6,0.3421052631578947,0.1377205996777397
BAREILLY_UTTAR PRADESH,2021.0,0.4997759347647347,0.6734887049693082,0.7370081351073386,0.6,0.2894736842105262,0.1989091495365009
BAREILLY_UTTAR PRADESH,2022.0,0.5032181311293787,0.6734887049693082,0.7140065381768586,0.6,0.3421052631578947,0.1864901493428325
BAREILLY_UTTAR PRADESH,2023.0,0.5012047828345103,0.6734887049693082,0.7106949764905534,0.55,0.3684210526315789,0.2034191800811112
BAREILLY_UTTAR PRADESH,2024.0,0.5112271555870389,0.6734887049693082,0.7346853411443264,0.6,0.3421052631578947,0.2058564686636651
BARNALA_PUNJAB,2015.0,0.4839364935969337,0.6734887049693082,0.6442226624984574,0.55,0.3947368421052631,0.1572342584116398
BARNALA_PUNJAB,2016.0,0.49523079918429,0.6294585250482411,0.6734947443666993,0.55,0.3684210526315789,0.2547796738749312
BARNALA_PUNJAB,2017.0,0.4667152211775061,0.6734887049693082,0.5497045725913543,0.45,0.3947368421052631,0.2656459862216047
BARNALA_PUNJAB,2018.0,0.5468425205240222,0.6734887049693082,0.7442742406467123,0.65,0.3421052631578947,0.3243443938461955
BARNALA_PUNJAB,2019.0,0.4931602758430037,0.6734887049693082,0.7216966486900058,0.6,0.2894736842105262,0.1811423413451785
BARNALA_PUNJAB,2020.0,0.4932619037803231,0.6734887049693082,0.6266404542124053,0.6,0.3684210526315789,0.1977593070883228
BARNALA_PUNJAB,2021.0,0.5213057447255534,0.6734887049693082,0.6732146868599558,0.65,0.3421052631578947,0.2677200686406081
BARNALA_PUNJAB,2022.0,0.4904311733700875,0.6734887049693082,0.6531201725162045,0.55,0.3421052631578947,0.2334417262070305
BARNALA_PUNJAB,2023.0,0.4569268080984199,0.5944822835422001,0.6734995418810878,0.3999999999999999,0.3684210526315789,0.2482311624372326
BARNALA_PUNJAB,2024.0,0.5203533297503842,0.6734887049693082,0.6947844005373952,0.6,0.3421052631578947,0.2913882800873233
BARWANI_MADHYA PRADESH,2015.0,0.4847236282000061,0.6734887049693082,0.8597481913860292,0.55,0.2631578947368421,0.0772233499078506
BARWANI_MADHYA PRADESH,2016.0,0.4960746036008796,0.6734887049693082,0.7975721787550764,0.65,0.2631578947368421,0.0961542395431714
BARWANI_MADHYA PRADESH,2017.0,0.4910097620846604,0.6734887049693082,0.6975394483342015,0.6,0.3421052631578947,0.141915393961898
BARWANI_MADHYA PRADESH,2018.0,0.464119673128945,0.4525931384424209,0.6735190040984639,0.3999999999999999,0.5789473684210525,0.2155388546827876
BARWANI_MADHYA PRADESH,2019.0,0.4834160205071752,0.6734887049693082,0.4793525460589412,0.5,0.3684210526315789,0.3958177988760482
BARWANI_MADHYA PRADESH,2020.0,0.4601139429715631,0.6734887049693082,0.277273756265378,0.5,0.4736842105263157,0.3761230430968135
BARWANI_MADHYA PRADESH,2021.0,0.4964439583632504,0.6734887049693082,0.4628266932779253,0.3999999999999999,0.4210526315789473,0.5248517619900712
BARWANI_MADHYA PRADESH,2022.0,0.5609852432912315,0.6734887049693082,0.7010462814772535,0.7,0.3421052631578947,0.3882859668517011
BARWANI_MADHYA PRADESH,2023.0,0.5126196665586271,0.6734887049693082,0.7345465171302653,0.6,0.3421052631578947,0.2129578475356678
BARWANI_MADHYA PRADESH,2024.0,0.5008000924249372,0.6734887049693082,0.7790519777198608,0.6,0.2631578947368421,0.1883018846986744
BASTI_UTTAR PRADESH,2015.0,0.4944955574966935,0.6734887049693082,0.7029699384570233,0.6,0.3421052631578947,0.1539138808992413
BASTI_UTTAR PRADESH,2016.0,0.4792227756458572,0.6426578436229907,0.6734929338828378,0.5,0.3684210526315789,0.2115420480918788
BASTI_UTTAR PRADESH,2017.0,0.5040780396320919,0.6734887049693082,0.6488648593034207,0.6,0.3421052631578947,0.2559313707298357
BASTI_UTTAR PRADESH,2018.0,0.4840587849148159,0.6734887049693082,0.6007053312892511,0.5,0.3947368421052631,0.2513630462102571
BASTI_UTTAR PRADESH,2019.0,0.4868620843688009,0.6734887049693082,0.6055925081756183,0.5,0.3684210526315789,0.2868081560674992
BASTI_UTTAR PRADESH,2020.0,0.476710997283423,0.6734887049693082,0.5347497936869007,0.55,0.3421052631578947,0.2832112246030112
BASTI_UTTAR PRADESH,2021.0,0.5227196656450511,0.6734887049693082,0.6626533429933568,0.6,0.3421052631578947,0.3353510171046954
BASTI_UTTAR PRADESH,2022.0,0.4618281175365267,0.6734887049693082,0.5497002317104877,0.45,0.3947368421052631,0.2412148088975745
BASTI_UTTAR PRADESH,2023.0,0.4173576705197691,0.6734887049693082,0.3678994273433659,0.3,0.4210526315789473,0.3243475887072238
BASTI_UTTAR PRADESH,2024.0,0.4947803599644848,0.6734887049693082,0.3685770465199651,0.5,0.4736842105263157,0.4581518378068344
BELAGAVI_KARNATAKA,2015.0,0.4957115495565772,0.6734887049693082,0.769866172043183,0.7,0.2631578947368421,0.0720449760335525
BELAGAVI_KARNATAKA,2016.0,0.4835974405140825,0.6734887049693082,0.6927179726661701,0.6,0.2894736842105262,0.1623068407244081
BELAGAVI_KARNATAKA,2017.0,0.4655116560646278,0.721830881005488,0.6734820741171893,0.45,0.2631578947368421,0.2190874304636199
BELAGAVI_KARNATAKA,2018.0,0.4896141215108242,0.7137690199473304,0.6734831799219517,0.6,0.2631578947368421,0.1976605129479969
