District,Year,Annual_Rainfall_mm
DEWAS,2015,1106.1548394097222
DHALAI,2015,0.0
DHAMTARI,2015,820.9208170572916
DHANBAD,2015,1246.7620442708333
DHAR,2015,972.177734375
DHARMAPURI,2015,799.9392578125
DHARWAD,2015,281.23924037388394
DHAULPUR,2015,721.58291015625
DHEMAJI,2015,0.0
DHENKANAL,2015,1063.800502232143
DHUBRI,2015,0.0
DHULE,2015,823.495849609375
DIBANGVALLEY,2015,0.0
DIBRUGARH,2015,0.0
DIMAHASAO,2015,0.0
DIMAPUR,2015,
DINDIGUL,2015,74.01460266113281
DINDORI,2015,978.5805121527778
DIU,2015,
DODA,2015,2611.558919270833
DUMKA,2015,268.110498046875
DUNGARPUR,2015,695.96171875
DURG,2015,889.6581217447916
EASTGAROHILLS,2015,0.0
EASTGODAVARI,2015,624.5656901041667
EASTKAMENG,2015,0.0
EASTKHASIHILLS,2015,0.0
EASTNIMAR,2015,1262.6646839488635
EASTSIANG,2015,0.0
EASTSIKKIM,2015,0.0
ERNAKULAM,2015,69.1069844563802
ERODE,2015,626.602294921875
ETAH,2015,609.1187133789062
ETAWAH,2015,827.2982584635416
FAIZABAD,2015,1769.7861328125
FARIDABAD,2015,659.4739379882812
FARIDKOT,2015,3093.928955078125
FARRUKHABAD,2015,775.921630859375
FATEHABAD,2015,523.66796875
FATEHGARHSAHIB,2015,711.6181640625
FATEHPUR,2015,1148.3800455729167
FAZILKA,2015,540.650439453125
FIROZABAD,2015,581.9870198567709
FIROZPUR,2015,2753.6494140625
GADAG,2015,300.0227864583333
GAJAPATI,2015,697.280029296875
GANDERBAL,2015,
GANDHINAGAR,2015,454.8076985677083
GANGANAGAR,2015,863.4342105263158
GANJAM,2015,759.7718394886364
GARHCHIROLI,2015,730.9479166666666
GARHWA,2015,887.8726283482143
GARHWAL,2015,833.1717122395834
GARIABAND,2015,764.2896728515625
GAUTAMBUDDHANAGAR,2015,595.9002685546875
GAYA,2015,1163.12783203125
GHAZIABAD,2015,427.6122741699219
GHAZIPUR,2015,1083.99375
GIRSOMNATH,2015,655.9098307291666
GIRIDIH,2015,1241.624162946429
GOALPARA,2015,0.0
GODDA,2015,0.0
GOLAGHAT,2015,0.0
GOMATI,2015,0.0
GONDA,2015,1360.47783203125
GONDIYA,2015,846.5369698660714
GOPALGANJ,2015,0.0
GORAKHPUR,2015,1140.2945556640625
GULBARGA,2015,500.04184194711536
GUMLA,2015,1435.177455357143
GUNA,2015,859.0925564236111
GUNTUR,2015,858.0717075892857
GURDASPUR,2015,3241.470947265625
GURGAON,2015,727.6214599609375
GWALIOR,2015,727.7013346354166
HAILAKANDI,2015,0.0
HAMIRPUR,2015,1115.6195068359375
HANUMANGARH,2015,1310.353515625
HAORA,2015,1806.6632080078125
HAPUR,2015,456.3590393066406
HARDA,2015,1351.599609375
HARDOI,2015,1047.4173583984375
HARDWAR,2015,626.6982421875
HASSAN,2015,1406.33095703125
HATHRAS,2015,631.8319905598959
HAVERI,2015,371.5659790039063
HAZARIBAGH,2015,1153.92431640625
HINGOLI,2015,1046.9798583984375
HISAR,2015,558.1439208984375
HOSHANGABAD,2015,1270.7525634765625
HOSHIARPUR,2015,1356.451416015625
HUGLI,2015,1829.5870768229167
HYDERABAD,2015,
IDUKKI,2015,57.26143391927084
IMPHALEAST,2015,
IMPHALWEST,2015,0.0
INDORE,2015,900.70625
JABALPUR,2015,1082.545703125
JAGATSINGHAPUR,2015,1038.55908203125
JAINTIAHILLS,2015,0.0
JAIPUR,2015,391.56301700367646
JAISALMER,2015,0.0
JAJAPUR,2015,1080.0082194010415
JALANDHAR,2015,1661.66640625
JALAUN,2015,933.7837611607144
JALGAON,2015,1102.8203125
JALNA,2015,794.6640625
JALOR,2015,358.2714518229167
JALPAIGURI,2015,0.0
JAMMU,2015,0.0
JAMNAGAR,2015,486.6930338541667
JAMTARA,2015,838.602294921875
JAMUI,2015,987.76728515625
JANJGIR-CHAMPA,2015,1023.6708984375
JASHPUR,2015,1435.5678168402778
JAUNPUR,2015,1589.59765625
JEHANABAD,2015,841.4488525390625
JHABUA,2015,774.027294921875
JHAJJAR,2015,448.8123168945313
JHALAWAR,2015,661.5686848958334
JHANSI,2015,1025.35009765625
JHARSUGUDA,2015,1203.2505696614585
JHUNJHUNUN,2015,527.4266357421875
JIND,2015,588.3017578125
JODHPUR,2015,877.398193359375
JORHAT,2015,0.0
JUNAGADH,2015,658.0088975694445
KABEERDHAM,2015,1195.5248325892858
KACHCHH,2015,302.7519867995689
KAIMUR,2015,824.7427734375
KAITHAL,2015,658.8373209635416
KALAHANDI,2015,752.6403586647727
KAMRUP,2015,0.0
KAMRUPMETROPOLITAN,2015,0.0
KANCHEEPURAM,2015,0.0
KANDHAMAL,2015,1014.2824928977273
KANGRA,2015,1098.5390625
KANNAUJ,2015,1118.0478515625
KANNIYAKUMARI,2015,0.0
KANNUR,2015,1814.8900146484373
KANPURDEHAT,2015,937.4650390625
KANPURNAGAR,2015,1031.9374186197915
KAPURTHALA,2015,2481.26513671875
KARAIKAL,2015,
KARAULI,2015,540.4135131835938
KARBIANGLONG,2015,0.0
KARGIL,2015,1590.3486752717392
KARIMGANJ,2015,0.0
KARIMNAGAR,2015,437.55963541666665
KARNAL,2015,600.1868896484375
KARUR,2015,84.87818400065105
KASARAGOD,2015,1439.7771809895833
KASGANJ,2015,616.5225219726562
KATHUA,2015,3077.940185546875
KATIHAR,2015,0.0
KATNI,2015,1137.3299696180557
KAUSHAMBI,2015,1269.6222330729167
KENDRAPARA,2015,1218.264892578125
KENDUJHAR,2015,898.5909978693181
KHAGARIA,2015,0.0
KHAMMAM,2015,676.0720880681819
KHEDA,2015,454.8980102539063
KHORDHA,2015,725.0647786458334
KHOWAI,2015,0.0
KHUNTI,2015,1147.607177734375
KINNAUR,2015,1255.9131944444443
KIPHIRE,2015,0.0
KISHANGANJ,2015,0.0
KISHTWAR,2015,1770.7292258522727
KOCHBIHAR,2015,0.0
KODAGU,2015,1455.1953125
KODARMA,2015,1205.9542236328125
KOHIMA,2015,0.0
KOKRAJHAR,2015,0.0
KOLAR,2015,936.2013671875
KOLASIB,2015,0.0
KOLHAPUR,2015,520.8976111778846
KOLKATA,2015,1995.366455078125
KOLLAM,2015,88.40169525146484
KONDAGAON,2015,630.4229910714286
KOPPAL,2015,397.9298095703125
KORAPUT,2015,608.4685872395834
KORBA,2015,1083.506068638393
KORIYA,2015,975.88671875
KOTA,2015,575.9966169084821
KOTTAYAM,2015,56.15156173706055
KOZHIKODE,2015,1747.0524088541667
KRISHNA,2015,812.2244466145834
KRISHNAGIRI,2015,1166.6010044642858
KULGAM,2015,0.0
KULLU,2015,1121.3949652777778
KUPWARA,2015,0.0
KURNOOL,2015,822.658542798913
KURUKSHETRA,2015,583.9647216796875
KURUNGKUMEY,2015,0.0
KUSHINAGAR,2015,212.1688720703125
LAHUL&SPITI,2015,1052.902622767857
LAKHIMPUR,2015,0.0
LAKHIMPURKHERI,2015,901.2176339285714
LAKHISARAI,2015,0.0
LAKSHADWEEP,2015,
LALITPUR,2015,1040.146728515625
LATEHAR,2015,1161.6976318359375
LATUR,2015,493.74501953125
LAWANGTLAI,2015,2031.67724609375
LEH(LADAKH),2015,1122.0844983552631
LOHARDAGA,2015,1254.81591796875
LOHIT,2015,0.0
LONGDING,2015,0.0
LONGLENG,2015,
LOWERDIBANGVALLEY,2015,0.0
LOWERSUBANSIRI,2015,0.0
LUCKNOW,2015,1383.2244466145833
LUDHIANA,2015,837.1330078125
LUNGLEI,2015,279.3975830078125
MADHEPURA,2015,0.0
MADHUBANI,2015,0.0
MADURAI,2015,66.3958969116211
MAHARAJGANJ,2015,370.9429931640625
MAHASAMUND,2015,794.2211216517857
MAHBUBNAGAR,2015,619.1891276041666
MAHE,2015,1828.64013671875
MAHENDRAGARH,2015,376.7044677734375
MAHESANA,2015,221.4887451171875
MAHISAGAR,2015,761.685546875
MAHOBA,2015,1214.86376953125
MAINPURI,2015,728.03349609375
MALAPPURAM,2015,1596.4869140625
MALDAH,2015,0.0
MALKANGIRI,2015,528.5735473632812
MAMIT,2015,0.0
MANDI,2015,1141.3803013392858
MANDLA,2015,1119.894140625
MANDSAUR,2015,532.2582310267857
MANDYA,2015,1892.141741071429
MANSA,2015,611.507080078125
MATHURA,2015,717.293212890625
MAU,2015,991.6022135416666
MAYURBHANJ,2015,1059.482700892857
MEDAK,2015,517.3224158653846
MEERUT,2015,474.8410237630208
MEWAT,2015,672.902099609375
MIRZAPUR,2015,1329.1529541015625
MOGA,2015,1526.5264892578125
MOKOKCHUNG,2015,0.0
MON,2015,0.0
MORADABAD,2015,987.7314453125
MORBI,2015,792.1311848958334
MORENA,2015,689.7726236979166
MORIGAON,2015,0.0
MUKTSAR,2015,2819.860595703125
MUMBAICITY,2015,
MUMBAISUBURBAN,2015,352.0986633300781
MUNGELI,2015,1089.6290690104167
MUNGER,2015,0.0
MURSHIDABAD,2015,0.0
MUZAFFARNAGAR,2015,426.4016927083333
MUZAFFARPUR,2015,0.0
MYSORE,2015,1381.73486328125
NABARANGAPUR,2015,684.405712890625
NADIA,2015,403.038427734375
NAGAON,2015,0.0
NAGAPPATTINAM,2015,0.0
NAGAUR,2015,976.78234375
NAGPUR,2015,908.0061383928572
NAINITAL,2015,747.87353515625
NALANDA,2015,537.3357543945312
NALBARI,2015,0.0
NALGONDA,2015,505.02919407894734
NAMAKKAL,2015,86.82677612304687
NAMSAI,2015,0.0
NANDED,2015,684.0582181490385
NANDURBAR,2015,676.3216145833334
NARAYANPUR,2015,617.9388834635416
NARMADA,2015,499.409912109375
NARSIMHAPUR,2015,1222.6951497395833
NASHIK,2015,651.4476768092105
NAVSARI,2015,916.66943359375
NAWADA,2015,1050.7603515625
NAYAGARH,2015,864.3101399739584
NEEMUCH,2015,577.1715494791666
NELLORE,2015,1219.6993215460527
NICOBARISLANDS,2015,0.0
NIZAMABAD,2015,669.1256214488636
NORTH24PARGANAS,2015,1801.5211181640625
NORTHGAROHILLS,2015,0.0
NORTHGOA,2015,348.5614318847656
NORTHSIKKIM,2015,0.0
NORTHTRIPURA,2015,0.0
NORTHANDMIDDLEANDAMAN,2015,0.0
NUAPADA,2015,690.1984375
OSMANABAD,2015,444.60746626420456
PAKUR,2015,0.0
PALAKKAD,2015,815.361083984375
PALAMU,2015,952.33017578125
PALGHAR,2015,644.3245675223214
PALI,2015,1646.018359375
PALWAL,2015,733.665283203125
PANCHMAHALS,2015,490.40863037109375
PANCHKULA,2015,815.743408203125
PANIPAT,2015,513.6614990234375
PANNA,2015,1168.457782451923
PAPUMPARE,2015,0.0
PARBHANI,2015,713.1099853515625
PASHCHIMCHAMPARAN,2015,0.0
PASHCHIMMEDINIPUR,2015,1454.6587611607142
PASHCHIMISINGHBHUM,2015,1026.3544921875
PATAN,2015,597.9326714409722
PATHANAMTHITTA,2015,56.1012451171875
PATHANKOT,2015,3086.67724609375
PATIALA,2015,688.0112915039062
PATNA,2015,443.7526448567708
PERAMBALUR,2015,132.94589233398438
PEREN,2015,0.0
PHEK,2015,0.0
PILIBHIT,2015,696.006103515625
PITHORAGARH,2015,560.3198686079545
POONCH,2015,0.0
PORBANDAR,2015,491.1685791015625
PRAKASAM,2015,1094.0706129807693
PRATAPGARH,2015,992.537286931818
PUDUCHERRY,2015,
PUDUKKOTTAI,2015,90.22916666666669
PULWAMA,2015,0.0
PUNE,2015,503.351171875
PURBACHAMPARAN,2015,0.0
PURBAMEDINIPUR,2015,1611.8958984375
PURBISINGHBHUM,2015,1269.33017578125
PURI,2015,793.54482421875
PURNIA,2015,0.0
PURULIYA,2015,1284.7534722222222
RAEBARELI,2015,1417.235107421875
RAICHUR,2015,574.491064453125
RAIGARH,2015,868.69580078125
RAIPUR,2015,880.2017211914062
RAISEN,2015,1122.876953125
RAJGARH,2015,795.046875
RAJKOT,2015,591.6387939453125
RAJNANDGAON,2015,1054.9034830729167
RAJOURI,2015,0.0
RAJSAMAND,2015,1398.0721028645833
RAMANAGARA,2015,1355.3669921875
RAMANATHAPURAM,2015,58.81749267578125
RAMBAN,2015,0.0
RAMGARH,2015,1052.2386474609375
RAMPUR,2015,689.3193359375
RANCHI,2015,1168.30859375
RANGAREDDY,2015,494.54150390625
RATLAM,2015,604.9982503255209
RATNAGIRI,2015,494.9903157552083
RAYAGADA,2015,793.4173828125
REASI,2015,0.0
REWA,2015,1155.39765625
REWARI,2015,387.0032348632813
RIBHOI,2015,0.0
ROHTAK,2015,640.3172607421875
ROHTAS,2015,1186.86669921875
RUDRAPRAYAG,2015,1364.0015869140625
RUPNAGAR,2015,836.537841796875
SABARKANTHA,2015,954.7693917410714
SAGAR,2015,1103.6739783653843
SAHARANPUR,2015,596.9724609375
SAHARSA,2015,0.0
SAHIBGANJ,2015,0.0
SAHIBZADAAJITSINGHNAGAR,2015,652.2301025390625
SAIHA,2015,1729.1380208333333
SALEM,2015,397.1932198660714
SAMASTIPUR,2015,0.0
SAMBA,2015,2724.494384765625
SAMBALPUR,2015,1227.6091796875
SAMBHAL,2015,553.0164388020834
SANGLI,2015,552.3214518229166
SANGRUR,2015,587.3060913085938
SANTKABIRNAGAR,2015,1345.68798828125
SANTRAVIDASNAGAR,2015,1555.1728515625
SARAIKELA-KHARSAWAN,2015,1158.0402018229167
SARAN,2015,308.3145751953125
SATARA,2015,535.6047712053571
SATNA,2015,1061.59541015625
SAWAIMADHOPUR,2015,479.1217912946428
SEHORE,2015,1124.4791666666667
SENAPATI,2015,0.0
SEONI,2015,1035.5538611778843
SERCHHIP,2015,0.0
SHAHDOL,2015,1019.2246981534092
SHAHIDBHAGATSINGHNAGAR,2015,1024.28955078125
SHAHJAHANPUR,2015,730.8858235677084
SHAJAPUR,2015,997.22119140625
SHAMLI,2015,448.155029296875
SHEIKHPURA,2015,596.552490234375
SHEOHAR,2015,0.0
SHEOPUR,2015,551.415869140625
SHIMLA,2015,1020.916748046875
SHIMOGA,2015,416.41024502840907
SHIVPURI,2015,761.351953125
SHRAVASTI,2015,886.487548828125
SHUPIYAN,2015,0.0
SIDDHARTHNAGAR,2015,1026.4776204427085
SIDHI,2015,918.5374348958334
SIKAR,2015,443.4756610576923
SIMDEGA,2015,1227.955078125
SINDHUDURG,2015,459.86396484375
SINGRAULI,2015,1080.5755208333333
SIPAHIJALA,2015,0.0
SIRMAUR,2015,794.3343912760416
SIROHI,2015,1019.6852678571428
SIRSA,2015,988.8384486607144
SITAMARHI,2015,0.0
SITAPUR,2015,1127.9449462890625
SIVAGANGA,2015,68.67828805106026
SIVASAGAR,2015,0.0
SIWAN,2015,610.4093424479166
SOLAN,2015,899.9530436197916
SOLAPUR,2015,545.3467339409722
SONBHADRA,2015,1170.370361328125
SONIPAT,2015,574.75986328125
SONITPUR,2015,0.0
SOUTH24PARGANAS,2015,1813.072265625
SOUTHANDAMAN,2015,0.0
SOUTHGAROHILLS,2015,0.0
SOUTHGOA,2015,357.095947265625
SOUTHSIKKIM,2015,0.0
SOUTHTRIPURA,2015,0.0
SOUTHWESTGAROHILLS,2015,0.0
SOUTHWESTKHASIHILLS,2015,0.0
SRIKAKULAM,2015,607.9977213541666
SRINAGAR,2015,0.0
SUBARNAPUR,2015,1170.7268880208333
SUKMA,2015,490.7707790798611
SULTANPUR,2015,1772.087890625
SUNDARGARH,2015,1212.0341796875
SUPAUL,2015,0.0
SURAJPUR,2015,1107.355251736111
SURAT,2015,715.5875418526786
SURENDRANAGAR,2015,517.9227213541667
SURGUJA,2015,1263.4560546875
TAMENGLONG,2015,0.0
TAPI,2015,748.08486328125
TARNTARAN,2015,3938.3522135416665
TAWANG,2015,0.0
TEHRIGARHWAL,2015,994.3217075892856
THANE,2015,595.13388671875
THANJAVUR,2015,141.68716430664062
THEDANGS,2015,641.5859781901041
THENILGIRIS,2015,1363.876708984375
THENI,2015,58.254345703125
THIRUVALLUR,2015,0.0
THIRUVANANTHAPURAM,2015,87.81050618489583
THIRUVARUR,2015,142.1084228515625
THOOTHUKKUDI,2015,16.02857208251953
THOUBAL,2015,0.0
THRISSUR,2015,1017.6839599609376
TIKAMGARH,2015,1080.30341796875
TINSUKIA,2015,0.0
TIRAP,2015,0.0
TIRUCHIRAPPALLI,2015,85.29759724934895
TIRUNELVELI,2015,14.02896499633789
TIRUPPUR,2015,92.02137247721356
TIRUVANNAMALAI,2015,552.1683349609375
TONK,2015,420.6725852272728
TUENSANG,2015,0.0
TUMKUR,2015,1380.896484375
UDAIPUR,2015,952.5748355263158
UDALGURI,2015,0.0
UDHAMSINGHNAGAR,2015,622.7503255208334
UDHAMPUR,2015,2307.865234375
UDUPI,2015,559.4424641927084
UJJAIN,2015,693.1674262152778
UKHRUL,2015,0.0
UMARIA,2015,863.6261393229166
UNA,2015,1033.14208984375
UNNAO,2015,1271.988037109375
UNOKOTI,2015,0.0
UPPERSIANG,2015,0.0
UPPERSUBANSIRI,2015,0.0
UTTARBASTARKANKER,2015,870.2412109375
UTTARDINAJPUR,2015,0.0
UTTARAKANNADA,2015,358.3115234375
UTTARKASHI,2015,1115.2044921875
VADODARA,2015,443.0657958984375
VAISHALI,2015,0.0
VALSAD,2015,986.5169677734376
VARANASI,2015,1251.6485595703125
VELLORE,2015,437.4655151367188
VIDISHA,2015,909.7401455965908
VILUPPURAM,2015,581.0916015625
VIRUDUNAGAR,2015,56.7540283203125
VISAKHAPATNAM,2015,575.4207938058036
VIZIANAGARAM,2015,648.6329752604166
WARANGAL,2015,467.8484157986111
WARDHA,2015,854.8161272321429
WASHIM,2015,1031.852260044643
WAYANAD,2015,1576.835205078125
WEST,2015,643.3919677734375
WESTGAROHILLS,2015,0.0
WESTGODAVARI,2015,731.1468838778409
WESTKAMENG,2015,0.0
WESTKHASIHILLS,2015,0.0
WESTNIMAR,2015,1232.9403483072915
WESTSIANG,2015,0.0
WESTSIKKIM,2015,0.0
WESTTRIPURA,2015,0.0
WOKHA,2015,0.0
Y.S.R.,2015,1140.971875
YADGIR,2015,483.89930555555554
YAMUNANAGAR,2015,621.3740234375
YANAM,2015,
YAVATMAL,2015,770.7682976973684
ZUNHEBOTO,2015,0.0
ADILABAD,2016,696.6470363451087
AGARMALWA,2016,700.8067626953125
AGRA,2016,1164.1381022135415
AHMADABAD,2016,494.681640625
AHMADNAGAR,2016,847.73734375
AIZAWL,2016,0.0
AJMER,2016,624.2353922526041
AKOLA,2016,1437.6802978515625
ALAPPUZHA,2016,16.100000381469727
ALIGARH,2016,848.46123046875
ALIPURDUAR,2016,0.0
ALIRAJPUR,2016,986.318115234375
ALLAHABAD,2016,1483.835205078125
ALMORA,2016,541.35546875
ALWAR,2016,716.0379231770834
AMBALA,2016,363.1067504882813
AMBEDKARNAGAR,2016,1382.0982666015625
AMETHI,2016,1599.1658935546875
AMRAVATI,2016,1488.872127757353
AMRELI,2016,378.3224431818182
AMRITSAR,2016,2521.0744140625
AMROHA,2016,689.111962890625
ANAND,2016,391.77294921875
ANANTAPUR,2016,939.2324942129628
ANANTNAG,2016,0.0
ANJAW,2016,0.0
ANUGUL,2016,1365.538671875
ANUPPUR,2016,899.37939453125
ARARIA,2016,0.0
ARAVALLI,2016,1110.2399088541667
ARIYALUR,2016,51.01866149902344
ARWAL,2016,1015.8734130859376
ASHOKNAGAR,2016,1006.0638950892856
AURAIYA,2016,1333.3935546875
AURANGABAD,2016,1166.490349264706
AZAMGARH,2016,1245.379185267857
BADGAM,2016,0.0
BAGALKOT,2016,487.41596137152777
BAGESHWAR,2016,571.1212565104166
BAGHPAT,2016,708.3609619140625
BAHRAICH,2016,1236.54326171875
BAKSA,2016,0.0
BALAGHAT,2016,1315.408482142857
BALANGIR,2016,1361.3110894097222
BALESHWAR,2016,1431.5785435267858
BALLIA,2016,1225.8232421875
BALOD,2016,1315.4583333333333
BALODABAZAR,2016,1068.8028564453125
BALRAMPUR,2016,1079.651227678571
BANASKANTHA,2016,100.2373275756836
BANDA,2016,1764.44482421875
BANDIPORE,2016,0.0
BANGALORE,2016,911.6650390625
BANGALORERURAL,2016,805.2218424479166
BANKA,2016,368.74189453125
BANKURA,2016,1324.6903211805557
BANSWARA,2016,671.8603108723959
BARABANKI,2016,1375.7734375
BARAMULLA,2016,0.0
BARAN,2016,910.6956676136364
BARDDHAMAN,2016,429.5464477539063
BAREILLY,2016,852.3728515625
BARGARH,2016,1281.1728515625
BARMER,2016,0.0
BARNALA,2016,502.85455322265625
BARPETA,2016,0.0
BARWANI,2016,1080.6537109375
BASTAR,2016,742.455078125
BASTI,2016,1157.7908935546875
BATHINDA,2016,1047.8655598958333
BAUDA,2016,1460.6438802083333
BEGUSARAI,2016,0.0
BELGAUM,2016,328.84912109375
BELLARY,2016,365.9149576822917
BEMETARA,2016,1299.104736328125
BETUL,2016,1677.0843098958333
BHADRAK,2016,1257.1998291015625
BHAGALPUR,2016,0.0
BHANDARA,2016,1457.9369140625
BHARATPUR,2016,1248.966517857143
BHARUCH,2016,664.6673583984375
BHAVNAGAR,2016,438.7859157986111
BHILWARA,2016,665.2151692708334
BHIND,2016,1290.22412109375
BHIWANI,2016,395.875732421875
BHOJPUR,2016,1048.1859130859375
BHOPAL,2016,1227.2465006510415
BID,2016,861.533984375
BIDAR,2016,662.3162667410714
BIJAPUR,2016,606.633822737069
BIJNOR,2016,560.3470633370536
BIKANER,2016,1455.6291118421052
BILASPUR,2016,1016.4268663194443
BIRBHUM,2016,0.0
BISHNUPUR,2016,
BOKARO,2016,1439.5895182291667
BONGAIGAON,2016,0.0
BOTAD,2016,313.2705078125
BUDAUN,2016,797.3325892857143
BULANDSHAHR,2016,690.8413899739584
BULDANA,2016,1153.5220052083334
BUNDI,2016,812.25048828125
BURHANPUR,2016,1325.2589111328125
BUXAR,2016,1224.0520833333333
CACHAR,2016,0.0
CHAMBA,2016,599.4943181818181
CHAMOLI,2016,544.4510091145834
CHAMPAWAT,2016,600.915283203125
CHAMPHAI,2016,0.0
CHAMRAJNAGAR,2016,1042.15576171875
CHANDAULI,2016,1198.6119791666667
CHANDEL,2016,0.0
CHANDIGARH,2016,
CHANDRAPUR,2016,1395.179802389706
CHANGLANG,2016,0.0
CHATRA,2016,1064.84853515625
CHENNAI,2016,
CHHATARPUR,2016,1640.1681315104167
CHHINDWARA,2016,1419.8373161764705
CHHOTAUDAIPUR,2016,911.992578125
CHIKBALLAPURA,2016,867.5943080357143
CHIKMAGALUR,2016,519.6425083705357
CHIRANG,2016,0.0
CHITRADURGA,2016,596.1395670572916
CHITRAKOOT,2016,1761.603759765625
CHITTAURGARH,2016,578.4775390625
CHITTOOR,2016,723.0636541193181
CHURACHANDPUR,2016,0.0
CHURU,2016,906.7622445913462
COIMBATORE,2016,147.456689453125
CUDDALORE,2016,162.2431884765625
CUTTACK,2016,1102.16650390625
DADRAANDNAGARHAVELI,2016,940.830322265625
DAHOD,2016,823.826416015625
DAKSHINDINAJPUR,2016,0.0
DAKSHINAKANNADA,2016,700.77001953125
DAMAN,2016,818.2214965820312
DAMOH,2016,1050.9847301136365
DANTEWADA,2016,638.7975260416666
DARBHANGA,2016,0.0
DARJILING,2016,0.0
DARRANG,2016,0.0
DATIA,2016,1217.803955078125
DAUSA,2016,1054.289453125
DAVANAGERE,2016,400.1375427246094
DEBAGARH,2016,1227.165771484375
DEHRADUN,2016,449.023828125
DEOGHAR,2016,1693.9973958333333
DEORIA,2016,1141.4322265625
DEVBHUMIDWARKA,2016,153.71780395507812
DEWAS,2016,804.3897569444445
DHALAI,2016,0.0
DHAMTARI,2016,1214.9308268229167
DHANBAD,2016,1516.3907877604167
DHAR,2016,921.091796875
DHARMAPURI,2016,632.8158203125
DHARWAD,2016,196.74658203125
DHAULPUR,2016,1250.4982421875
DHEMAJI,2016,0.0
DHENKANAL,2016,1128.2520228794642
DHUBRI,2016,0.0
DHULE,2016,1263.1735026041667
DIBANGVALLEY,2016,0.0
DIBRUGARH,2016,0.0
DIMAHASAO,2016,0.0
DIMAPUR,2016,
DINDIGUL,2016,20.08402633666992
DINDORI,2016,965.6447482638888
DIU,2016,
DODA,2016,1906.544921875
DUMKA,2016,335.0421875
DUNGARPUR,2016,850.0884765625
DURG,2016,1406.2293294270833
EASTGAROHILLS,2016,0.0
EASTGODAVARI,2016,888.8216145833334
EASTKAMENG,2016,0.0
EASTKHASIHILLS,2016,0.0
EASTNIMAR,2016,1151.5651633522727
EASTSIANG,2016,0.0
EASTSIKKIM,2016,0.0
ERNAKULAM,2016,21.959431966145832
ERODE,2016,499.37470703125
ETAH,2016,1163.2412109375
ETAWAH,2016,1099.5259602864585
FAIZABAD,2016,1315.2613932291667
FARIDABAD,2016,731.7522583007812
FARIDKOT,2016,2902.2216796875
FARRUKHABAD,2016,1136.35498046875
FATEHABAD,2016,368.6143798828125
FATEHGARHSAHIB,2016,411.71484375
FATEHPUR,2016,1523.4786783854167
FAZILKA,2016,608.15927734375
FIROZABAD,2016,1057.0323079427085
FIROZPUR,2016,2673.0927734375
GADAG,2016,279.2104899088542
GAJAPATI,2016,964.60849609375
GANDERBAL,2016,
GANDHINAGAR,2016,599.7056477864584
GANGANAGAR,2016,1148.7403371710527
GANJAM,2016,1178.071200284091
GARHCHIROLI,2016,1363.2289496527778
GARHWA,2016,1161.103166852679
GARHWAL,2016,629.2477213541666
GARIABAND,2016,1222.103759765625
GAUTAMBUDDHANAGAR,2016,666.6117350260416
GAYA,2016,1185.8333984375
GHAZIABAD,2016,673.0486450195312
GHAZIPUR,2016,1199.98369140625
GIRSOMNATH,2016,432.5882975260417
GIRIDIH,2016,1480.486049107143
GOALPARA,2016,0.0
GODDA,2016,0.0
GOLAGHAT,2016,0.0
GOMATI,2016,0.0
GONDA,2016,1224.8908203125
GONDIYA,2016,1527.819614955357
GOPALGANJ,2016,0.0
GORAKHPUR,2016,1136.1766357421875
GULBARGA,2016,663.9575570913462
GUMLA,2016,1152.4732142857142
GUNA,2016,999.4698350694443
GUNTUR,2016,1028.4267578125
GURDASPUR,2016,2588.951904296875
GURGAON,2016,748.8909912109375
GWALIOR,2016,1377.5081380208333
HAILAKANDI,2016,0.0
HAMIRPUR,2016,1289.22412109375
HANUMANGARH,2016,1484.4583333333333
HAORA,2016,1532.5078125
HAPUR,2016,586.9097290039062
HARDA,2016,1212.9568359375
HARDOI,2016,1084.2254638671875
HARDWAR,2016,473.7485758463542
HASSAN,2016,1068.0314453125
HATHRAS,2016,761.9063313802084
HAVERI,2016,291.2736511230469
HAZARIBAGH,2016,1207.0598958333333
HINGOLI,2016,1381.4742431640625
HISAR,2016,396.8570556640625
HOSHANGABAD,2016,1651.194091796875
HOSHIARPUR,2016,862.1759440104166
HUGLI,2016,1684.6712239583333
HYDERABAD,2016,
IDUKKI,2016,16.048829396565754
IMPHALEAST,2016,
IMPHALWEST,2016,0.0
INDORE,2016,791.10703125
JABALPUR,2016,937.8037109375
JAGATSINGHAPUR,2016,1332.5712890625
JAINTIAHILLS,2016,0.0
JAIPUR,2016,712.8876378676471
JAISALMER,2016,0.0
JAJAPUR,2016,1064.6350911458333
JALANDHAR,2016,1362.143359375
JALAUN,2016,1122.978166852679
JALGAON,2016,1165.8473307291667
JALNA,2016,941.81669921875
JALOR,2016,662.1873046875
JALPAIGURI,2016,0.0
JAMMU,2016,0.0
JAMNAGAR,2016,523.4359266493055
JAMTARA,2016,1096.4052734375
JAMUI,2016,1340.98408203125
JANJGIR-CHAMPA,2016,1284.595842633929
JASHPUR,2016,1094.622287326389
JAUNPUR,2016,1575.9337565104167
JEHANABAD,2016,1062.53564453125
JHABUA,2016,917.69716796875
JHAJJAR,2016,606.0017700195312
JHALAWAR,2016,717.1794704861111
JHANSI,2016,1275.5984700520833
JHARSUGUDA,2016,1164.5439453125
JHUNJHUNUN,2016,500.6265258789063
