District,State,Year,Women_Employment_Provided,Workers_SC,Workers_ST,Workers_Total
MON,NAGALAND,2018,39864.0,15513.0,9.0,284.0
MON,NAGALAND,2019,42108.0,17684.0,10.0,521.0
MON,NAGALAND,2020,45475.0,18587.0,10.0,592.0
MON,NAGALAND,2021,52394.0,22617.0,10.0,625.0
MON,NAGALAND,2022,53854.0,25121.0,0.0,3.0
MON,NAGALAND,2023,52957.0,24884.0,0.0,6.0
MON,NAGALAND,2024,48185.0,23362.0,0.0,19.0
MON,NAGALAND,2025,55908.0,27113.0,0.0,44.0
MORADABAD,UTTAR PRADESH,2014,51596.0,6441.0,15644.0,41827.0
MORADABAD,UTTAR PRADESH,2015,59707.0,18705.0,19881.0,54306.0
MORADABAD,UTTAR PRADESH,2016,50936.0,20704.0,16343.0,48339.0
MORADABAD,UTTAR PRADESH,2017,49685.0,20340.0,14612.0,47779.0
MORADABAD,UTTAR PRADESH,2018,55236.0,21386.0,16044.0,52935.0
MORADABAD,UTTAR PRADESH,2019,52660.0,18780.0,15931.0,48747.0
MORADABAD,UTTAR PRADESH,2020,92936.0,28942.0,26773.0,85199.0
MORADABAD,UTTAR PRADESH,2021,92713.0,28070.0,24668.0,85610.0
MORADABAD,UTTAR PRADESH,2022,78292.0,24940.0,20018.0,72637.0
MORADABAD,UTTAR PRADESH,2023,76198.0,25528.0,19319.0,70800.0
MORADABAD,UTTAR PRADESH,2024,79287.0,29024.0,18895.0,74927.0
MORADABAD,UTTAR PRADESH,2025,66280.0,22673.0,15605.0,61525.0
MORBI,GUJARAT,2014,2663.0,2912.0,465.0,5963.0
MORBI,GUJARAT,2015,1496.0,1506.0,288.0,3196.0
MORBI,GUJARAT,2016,2044.0,2144.0,411.0,4378.0
MORBI,GUJARAT,2017,2730.0,2658.0,490.0,5524.0
MORBI,GUJARAT,2018,3847.0,3874.0,687.0,7799.0
MORBI,GUJARAT,2019,3083.0,2951.0,516.0,5974.0
MORBI,GUJARAT,2020,4202.0,4211.0,835.0,8331.0
MORBI,GUJARAT,2021,3271.0,2919.0,591.0,5873.0
MORBI,GUJARAT,2022,3248.0,2959.0,568.0,5923.0
MORBI,GUJARAT,2023,3616.0,2778.0,618.0,5861.0
MORBI,GUJARAT,2024,4032.0,2571.0,531.0,5712.0
MORBI,GUJARAT,2025,3187.0,2117.0,399.0,4374.0
MORENA,MADHYA PRADESH,2014,76358.0,58272.0,20449.0,126856.0
MORENA,MADHYA PRADESH,2015,84101.0,64516.0,24127.0,132866.0
MORENA,MADHYA PRADESH,2016,41035.0,25181.0,13357.0,53700.0
MORENA,MADHYA PRADESH,2017,63091.0,34232.0,19389.0,74666.0
MORENA,MADHYA PRADESH,2018,70280.0,26263.0,15617.0,69086.0
MORENA,MADHYA PRADESH,2019,104004.0,50306.0,20427.0,125269.0
MORENA,MADHYA PRADESH,2020,184017.0,121784.0,35780.0,315598.0
MORENA,MADHYA PRADESH,2021,165610.0,103045.0,39654.0,249139.0
MORENA,MADHYA PRADESH,2022,165061.0,88412.0,31756.0,197309.0
MORENA,MADHYA PRADESH,2023,169164.0,80218.0,26234.0,162926.0
MORENA,MADHYA PRADESH,2024,185070.0,82681.0,24753.0,170654.0
MORENA,MADHYA PRADESH,2025,191892.0,85428.0,25830.0,175578.0
MORIGAON,ASSAM,2014,71208.0,25599.0,9910.0,66073.0
MORIGAON,ASSAM,2015,86750.0,43804.0,12080.0,95566.0
MORIGAON,ASSAM,2016,68200.0,37753.0,8512.0,78137.0
MORIGAON,ASSAM,2017,64349.0,40063.0,10501.0,80429.0
MORIGAON,ASSAM,2018,84451.0,61675.0,14982.0,118079.0
MORIGAON,ASSAM,2019,69221.0,41041.0,10295.0,78733.0
MORIGAON,ASSAM,2020,98673.0,64931.0,15103.0,110192.0
MORIGAON,ASSAM,2021,100485.0,73262.0,12925.0,126464.0
MORIGAON,ASSAM,2022,84056.0,68028.0,14175.0,110075.0
MORIGAON,ASSAM,2023,67222.0,53578.0,15340.0,74966.0
MORIGAON,ASSAM,2024,68210.0,52635.0,10441.0,75889.0
MORIGAON,ASSAM,2025,56191.0,44539.0,8068.0,67083.0
MUKATSAR,PUNJAB,2014,26766.0,23932.0,31950.0,3364.0
MUKATSAR,PUNJAB,2015,40410.0,36600.0,52091.0,5971.0
MUKATSAR,PUNJAB,2016,43141.0,39352.0,56005.0,7227.0
MUKATSAR,PUNJAB,2017,44415.0,40470.0,58149.0,7528.0
MUKATSAR,PUNJAB,2018,47769.0,43275.0,62473.0,9864.0
MUKATSAR,PUNJAB,2019,48588.0,42394.0,58752.0,10656.0
MUKATSAR,PUNJAB,2020,60623.0,52912.0,74368.0,14793.0
MUKATSAR,PUNJAB,2021,63449.0,55472.0,76661.0,15485.0
MUKATSAR,PUNJAB,2022,60549.0,54428.0,71660.0,11679.0
MUKATSAR,PUNJAB,2023,60655.0,54555.0,70299.0,11770.0
MUKATSAR,PUNJAB,2024,61604.0,55094.0,71567.0,11454.0
MUKATSAR,PUNJAB,2025,53775.0,47778.0,59162.0,10037.0
MULUGU,TELANGANA,2020,44762.0,42533.0,14680.0,37576.0
MULUGU,TELANGANA,2021,45321.0,41577.0,13539.0,36677.0
MULUGU,TELANGANA,2022,44046.0,39955.0,12879.0,35435.0
MULUGU,TELANGANA,2023,34143.0,29505.0,9765.0,24153.0
MULUGU,TELANGANA,2024,41329.0,36268.0,11200.0,31524.0
MULUGU,TELANGANA,2025,31982.0,27619.0,8165.0,23163.0
MUNGELI,CHHATTISGARH,2014,73741.0,82008.0,39372.0,123002.0
MUNGELI,CHHATTISGARH,2015,69149.0,68821.0,32972.0,97800.0
MUNGELI,CHHATTISGARH,2016,62110.0,59240.0,29102.0,84334.0
MUNGELI,CHHATTISGARH,2017,63611.0,60345.0,29907.0,82901.0
MUNGELI,CHHATTISGARH,2018,73868.0,71109.0,36023.0,98845.0
MUNGELI,CHHATTISGARH,2019,71259.0,67357.0,33087.0,95817.0
MUNGELI,CHHATTISGARH,2020,104039.0,104622.0,49581.0,152439.0
MUNGELI,CHHATTISGARH,2021,87895.0,86204.0,40318.0,123604.0
MUNGELI,CHHATTISGARH,2022,67618.0,62779.0,27709.0,89931.0
MUNGELI,CHHATTISGARH,2023,71362.0,65718.0,30011.0,93655.0
MUNGELI,CHHATTISGARH,2024,74394.0,66965.0,30683.0,96146.0
MUNGELI,CHHATTISGARH,2025,80082.0,70207.0,33991.0,98450.0
MUNGER,BIHAR,2014,8226.0,3293.0,2159.0,7026.0
MUNGER,BIHAR,2015,18819.0,9444.0,3909.0,18467.0
MUNGER,BIHAR,2016,30501.0,16438.0,5706.0,30309.0
MUNGER,BIHAR,2017,38783.0,21936.0,6445.0,38130.0
MUNGER,BIHAR,2018,53401.0,30938.0,8041.0,51992.0
MUNGER,BIHAR,2019,50403.0,29820.0,6538.0,49685.0
MUNGER,BIHAR,2020,82327.0,44901.0,8726.0,82702.0
MUNGER,BIHAR,2021,77617.0,42085.0,7809.0,78078.0
MUNGER,BIHAR,2022,80154.0,45120.0,8793.0,79912.0
MUNGER,BIHAR,2023,80316.0,44148.0,10180.0,75262.0
MUNGER,BIHAR,2024,97001.0,53041.0,12151.0,90091.0
MUNGER,BIHAR,2025,93658.0,52498.0,10688.0,87898.0
MUZAFFARNAGAR,UTTAR PRADESH,2014,20449.0,5611.0,6429.0,17720.0
MUZAFFARNAGAR,UTTAR PRADESH,2015,20342.0,6004.0,6877.0,16630.0
MUZAFFARNAGAR,UTTAR PRADESH,2016,15347.0,4948.0,4645.0,12862.0
MUZAFFARNAGAR,UTTAR PRADESH,2017,13688.0,3575.0,4419.0,10392.0
MUZAFFARNAGAR,UTTAR PRADESH,2018,14855.0,4190.0,4495.0,11268.0
MUZAFFARNAGAR,UTTAR PRADESH,2019,15502.0,4744.0,4711.0,11593.0
MUZAFFARNAGAR,UTTAR PRADESH,2020,34345.0,11706.0,11404.0,25283.0
MUZAFFARNAGAR,UTTAR PRADESH,2021,28599.0,10334.0,9496.0,21579.0
MUZAFFARNAGAR,UTTAR PRADESH,2022,23239.0,8958.0,7154.0,18355.0
MUZAFFARNAGAR,UTTAR PRADESH,2023,21607.0,9113.0,6794.0,17352.0
MUZAFFARNAGAR,UTTAR PRADESH,2024,19530.0,8415.0,5836.0,16063.0
MUZAFFARNAGAR,UTTAR PRADESH,2025,12716.0,5970.0,3919.0,10988.0
MUZAFFARPUR,BIHAR,2014,32058.0,13150.0,9120.0,29477.0
MUZAFFARPUR,BIHAR,2015,30085.0,14908.0,9410.0,29693.0
MUZAFFARPUR,BIHAR,2016,65543.0,35428.0,17636.0,67526.0
MUZAFFARPUR,BIHAR,2017,68779.0,40703.0,16094.0,74143.0
MUZAFFARPUR,BIHAR,2018,87276.0,53647.0,16368.0,90114.0
MUZAFFARPUR,BIHAR,2019,121025.0,80255.0,16065.0,131158.0
MUZAFFARPUR,BIHAR,2020,183290.0,120103.0,20873.0,207684.0
MUZAFFARPUR,BIHAR,2021,181334.0,118142.0,20679.0,203472.0
MUZAFFARPUR,BIHAR,2022,180078.0,115937.0,29725.0,195952.0
MUZAFFARPUR,BIHAR,2023,189766.0,119428.0,37334.0,182882.0
MUZAFFARPUR,BIHAR,2024,195606.0,121260.0,41677.0,178836.0
MUZAFFARPUR,BIHAR,2025,188457.0,120000.0,39089.0,173342.0
NABARANGAPUR,ODISHA,2014,60696.0,36460.0,13293.0,24819.0
NABARANGAPUR,ODISHA,2015,74919.0,56016.0,18978.0,34268.0
NABARANGAPUR,ODISHA,2016,74847.0,60880.0,20240.0,36425.0
NABARANGAPUR,ODISHA,2017,91699.0,76299.0,25845.0,43815.0
NABARANGAPUR,ODISHA,2018,82268.0,59474.0,20164.0,37145.0
NABARANGAPUR,ODISHA,2019,116728.0,86383.0,28787.0,52594.0
NABARANGAPUR,ODISHA,2020,176591.0,143567.0,41382.0,95393.0
NABARANGAPUR,ODISHA,2021,142738.0,107752.0,30933.0,72989.0
NABARANGAPUR,ODISHA,2022,132952.0,99731.0,30652.0,63870.0
NABARANGAPUR,ODISHA,2023,126384.0,90298.0,29396.0,58805.0
NABARANGAPUR,ODISHA,2024,95466.0,62090.0,20970.0,44199.0
NABARANGAPUR,ODISHA,2025,92496.0,60119.0,20756.0,41346.0
NAGAON,ASSAM,2014,118642.0,27277.0,11749.0,114378.0
NAGAON,ASSAM,2015,145869.0,48152.0,14085.0,149536.0
NAGAON,ASSAM,2016,95776.0,35309.0,4746.0,103179.0
NAGAON,ASSAM,2017,94741.0,42419.0,5949.0,108469.0
NAGAON,ASSAM,2018,94801.0,45604.0,7432.0,111159.0
NAGAON,ASSAM,2019,102996.0,52253.0,7612.0,120945.0
NAGAON,ASSAM,2020,131693.0,75458.0,7659.0,162855.0
NAGAON,ASSAM,2021,156804.0,99633.0,10194.0,199853.0
NAGAON,ASSAM,2022,145101.0,95786.0,8408.0,188064.0
NAGAON,ASSAM,2023,140433.0,97863.0,10667.0,178699.0
NAGAON,ASSAM,2024,115467.0,84522.0,8989.0,146598.0
NAGAON,ASSAM,2025,120018.0,88136.0,7532.0,155398.0
NAGAPATTINAM,TAMIL NADU,2014,200232.0,212560.0,151711.0,149385.0
NAGAPATTINAM,TAMIL NADU,2015,206516.0,214080.0,148653.0,155920.0
NAGAPATTINAM,TAMIL NADU,2016,207893.0,212949.0,145805.0,155969.0
NAGAPATTINAM,TAMIL NADU,2017,191700.0,190970.0,127235.0,137001.0
NAGAPATTINAM,TAMIL NADU,2018,201206.0,201090.0,132125.0,148268.0
NAGAPATTINAM,TAMIL NADU,2019,201154.0,200300.0,144961.0,131234.0
NAGAPATTINAM,TAMIL NADU,2020,234688.0,235537.0,170012.0,166858.0
NAGAPATTINAM,TAMIL NADU,2021,98817.0,96925.0,71897.0,65436.0
NAGAPATTINAM,TAMIL NADU,2022,96574.0,94437.0,67978.0,64248.0
NAGAPATTINAM,TAMIL NADU,2023,99981.0,97240.0,67504.0,67138.0
NAGAPATTINAM,TAMIL NADU,2024,92737.0,88201.0,56691.0,58421.0
NAGAPATTINAM,TAMIL NADU,2025,68101.0,63111.0,37714.0,40228.0
NAGARKURNOOL,TELANGANA,2016,77078.0,74169.0,33858.0,78896.0
NAGARKURNOOL,TELANGANA,2017,68204.0,65581.0,28679.0,69929.0
NAGARKURNOOL,TELANGANA,2018,69353.0,66812.0,29473.0,69949.0
NAGARKURNOOL,TELANGANA,2019,66635.0,62824.0,26526.0,64130.0
NAGARKURNOOL,TELANGANA,2020,96552.0,91984.0,42955.0,91378.0
NAGARKURNOOL,TELANGANA,2021,84549.0,79120.0,36784.0,76701.0
NAGARKURNOOL,TELANGANA,2022,84788.0,80182.0,36687.0,76939.0
NAGARKURNOOL,TELANGANA,2023,80550.0,74560.0,33915.0,69509.0
NAGARKURNOOL,TELANGANA,2024,82769.0,76889.0,33951.0,71137.0
NAGARKURNOOL,TELANGANA,2025,63066.0,58076.0,25258.0,49294.0
NAGAUR,RAJASTHAN,2014,201257.0,177282.0,75359.0,188536.0
NAGAUR,RAJASTHAN,2015,221284.0,201479.0,85446.0,218167.0
NAGAUR,RAJASTHAN,2016,234041.0,210258.0,91090.0,227168.0
NAGAUR,RAJASTHAN,2017,233568.0,207548.0,92558.0,221476.0
NAGAUR,RAJASTHAN,2018,275833.0,246104.0,109977.0,266832.0
NAGAUR,RAJASTHAN,2019,299103.0,266073.0,125889.0,280345.0
NAGAUR,RAJASTHAN,2020,431227.0,373898.0,179029.0,437749.0
NAGAUR,RAJASTHAN,2021,458703.0,399509.0,184003.0,458263.0
NAGAUR,RAJASTHAN,2022,404585.0,348472.0,155296.0,372368.0
NAGAUR,RAJASTHAN,2023,419535.0,362087.0,155564.0,382388.0
NAGAUR,RAJASTHAN,2024,414360.0,355854.0,152582.0,362964.0
NAGAUR,RAJASTHAN,2025,290388.0,246104.0,105756.0,237990.0
NAGPUR,MAHARASHTRA,2014,28479.0,16280.0,6044.0,30817.0
NAGPUR,MAHARASHTRA,2015,33858.0,20900.0,6819.0,39755.0
NAGPUR,MAHARASHTRA,2016,41799.0,26969.0,8058.0,53606.0
NAGPUR,MAHARASHTRA,2017,41359.0,25617.0,8178.0,50717.0
NAGPUR,MAHARASHTRA,2018,40345.0,24124.0,8837.0,46096.0
NAGPUR,MAHARASHTRA,2019,39233.0,22271.0,10707.0,39160.0
NAGPUR,MAHARASHTRA,2020,50965.0,31726.0,10928.0,56094.0
NAGPUR,MAHARASHTRA,2021,61821.0,41028.0,12300.0,72958.0
NAGPUR,MAHARASHTRA,2022,58440.0,39061.0,11723.0,66556.0
NAGPUR,MAHARASHTRA,2023,45308.0,27550.0,8784.0,47943.0
NAGPUR,MAHARASHTRA,2024,59749.0,38935.0,11715.0,64273.0
NAGPUR,MAHARASHTRA,2025,48238.0,32320.0,8338.0,53900.0
NAINITAL,UTTARAKHAND,2014,13655.0,5010.0,3982.0,12770.0
NAINITAL,UTTARAKHAND,2015,21052.0,9961.0,6325.0,21161.0
NAINITAL,UTTARAKHAND,2016,23111.0,13034.0,7268.0,25819.0
NAINITAL,UTTARAKHAND,2017,22204.0,13996.0,6966.0,26374.0
NAINITAL,UTTARAKHAND,2018,23062.0,15721.0,7245.0,28922.0
NAINITAL,UTTARAKHAND,2019,19959.0,14043.0,6194.0,25696.0
NAINITAL,UTTARAKHAND,2020,25504.0,19563.0,7935.0,36157.0
NAINITAL,UTTARAKHAND,2021,23811.0,18808.0,7544.0,33924.0
NAINITAL,UTTARAKHAND,2022,20640.0,15831.0,5864.0,28000.0
NAINITAL,UTTARAKHAND,2023,17510.0,13203.0,4978.0,22860.0
NAINITAL,UTTARAKHAND,2024,15204.0,10539.0,3773.0,19309.0
NAINITAL,UTTARAKHAND,2025,8639.0,5485.0,1973.0,10362.0
NALANDA,BIHAR,2014,33556.0,16950.0,13101.0,23927.0
NALANDA,BIHAR,2015,37632.0,20035.0,14155.0,29151.0
NALANDA,BIHAR,2016,60443.0,34395.0,20096.0,48141.0
NALANDA,BIHAR,2017,52520.0,30614.0,18071.0,40890.0
NALANDA,BIHAR,2018,58673.0,36910.0,21271.0,42640.0
NALANDA,BIHAR,2019,65770.0,41646.0,22646.0,49403.0
NALANDA,BIHAR,2020,96763.0,55268.0,24245.0,82375.0
NALANDA,BIHAR,2021,108060.0,60768.0,27734.0,93091.0
NALANDA,BIHAR,2022,152130.0,90816.0,43633.0,127994.0
NALANDA,BIHAR,2023,161059.0,91880.0,44510.0,133847.0
NALANDA,BIHAR,2024,180103.0,103834.0,51015.0,146672.0
NALANDA,BIHAR,2025,171844.0,102067.0,45615.0,143450.0
NALBARI,ASSAM,2014,12933.0,2490.0,556.0,12983.0
NALBARI,ASSAM,2015,17943.0,4049.0,695.0,18664.0
NALBARI,ASSAM,2016,27416.0,7498.0,1024.0,30059.0
NALBARI,ASSAM,2017,49425.0,17745.0,1964.0,57889.0
NALBARI,ASSAM,2018,52755.0,22323.0,2126.0,62694.0
NALBARI,ASSAM,2019,64445.0,31925.0,2600.0,80799.0
NALBARI,ASSAM,2020,83616.0,49014.0,3172.0,112408.0
NALBARI,ASSAM,2021,68277.0,44953.0,3001.0,97306.0
NALBARI,ASSAM,2022,79344.0,55985.0,3985.0,113954.0
NALBARI,ASSAM,2023,81179.0,60783.0,4513.0,115409.0
NALBARI,ASSAM,2024,55437.0,39535.0,2582.0,72215.0
NALBARI,ASSAM,2025,48850.0,35572.0,1426.0,65205.0
NALGONDA,TELANGANA,2014,443433.0,465234.0,169097.0,477170.0
NALGONDA,TELANGANA,2015,436961.0,457460.0,166486.0,470181.0
NALGONDA,TELANGANA,2016,195426.0,201407.0,73370.0,210342.0
NALGONDA,TELANGANA,2017,185056.0,188834.0,68308.0,193198.0
NALGONDA,TELANGANA,2018,180336.0,183673.0,63204.0,185246.0
NALGONDA,TELANGANA,2019,169588.0,168975.0,56554.0,170000.0
NALGONDA,TELANGANA,2020,215019.0,219246.0,78041.0,223002.0
NALGONDA,TELANGANA,2021,201134.0,200608.0,68554.0,203533.0
NALGONDA,TELANGANA,2022,174222.0,172722.0,55023.0,172167.0
NALGONDA,TELANGANA,2023,173976.0,170491.0,54563.0,169099.0
NALGONDA,TELANGANA,2024,178143.0,173299.0,53523.0,169633.0
NALGONDA,TELANGANA,2025,167214.0,161966.0,48703.0,153108.0
NAMAKKAL,TAMIL NADU,2014,139040.0,130433.0,44220.0,99437.0
NAMAKKAL,TAMIL NADU,2015,153102.0,144793.0,49413.0,110545.0
NAMAKKAL,TAMIL NADU,2016,154734.0,147177.0,48744.0,109231.0
NAMAKKAL,TAMIL NADU,2017,132269.0,125134.0,41242.0,92493.0
NAMAKKAL,TAMIL NADU,2018,127052.0,119765.0,36866.0,89461.0
NAMAKKAL,TAMIL NADU,2019,133649.0,126194.0,42438.0,90504.0
NAMAKKAL,TAMIL NADU,2020,160937.0,152681.0,51283.0,110885.0
NAMAKKAL,TAMIL NADU,2021,161451.0,153072.0,50184.0,110743.0
NAMAKKAL,TAMIL NADU,2022,146576.0,138959.0,44728.0,98837.0
NAMAKKAL,TAMIL NADU,2023,157940.0,150186.0,48297.0,107077.0
NAMAKKAL,TAMIL NADU,2024,156369.0,147914.0,46351.0,108395.0
NAMAKKAL,TAMIL NADU,2025,115448.0,108826.0,33981.0,77178.0
NAMCHI DISTRICT,SIKKIM,2016,19494.0,10961.0,1082.0,15658.0
NAMCHI DISTRICT,SIKKIM,2017,18737.0,10300.0,948.0,14381.0
NAMCHI DISTRICT,SIKKIM,2018,18516.0,10443.0,975.0,14241.0
NAMCHI DISTRICT,SIKKIM,2019,16889.0,9692.0,1090.0,12243.0
NAMCHI DISTRICT,SIKKIM,2020,19026.0,11192.0,1328.0,14155.0
NAMCHI DISTRICT,SIKKIM,2021,18425.0,10634.0,1180.0,13262.0
NAMCHI DISTRICT,SIKKIM,2022,17298.0,10299.0,1125.0,12605.0
NAMCHI DISTRICT,SIKKIM,2023,17542.0,10336.0,1125.0,12652.0
NAMCHI DISTRICT,SIKKIM,2024,17361.0,10162.0,1104.0,12414.0
NAMCHI DISTRICT,SIKKIM,2025,15101.0,8874.0,916.0,10618.0
NAMSAI,ARUNACHAL PRADESH,2016,13699.0,2424.0,51.0,9534.0
NAMSAI,ARUNACHAL PRADESH,2017,13122.0,2690.0,52.0,9005.0
NAMSAI,ARUNACHAL PRADESH,2018,13783.0,3312.0,55.0,9431.0
NAMSAI,ARUNACHAL PRADESH,2019,14549.0,3430.0,0.0,9991.0
NAMSAI,ARUNACHAL PRADESH,2020,14914.0,3585.0,0.0,9917.0
NAMSAI,ARUNACHAL PRADESH,2021,15923.0,4057.0,0.0,10686.0
NAMSAI,ARUNACHAL PRADESH,2022,16337.0,4806.0,0.0,11367.0
NAMSAI,ARUNACHAL PRADESH,2023,16590.0,5176.0,3.0,11297.0
NAMSAI,ARUNACHAL PRADESH,2024,16722.0,5471.0,3.0,11018.0
NAMSAI,ARUNACHAL PRADESH,2025,16702.0,5730.0,3.0,11575.0
NANDED,MAHARASHTRA,2014,41198.0,35846.0,14095.0,57843.0
NANDED,MAHARASHTRA,2015,39179.0,31779.0,12529.0,51992.0
NANDED,MAHARASHTRA,2016,37959.0,30674.0,12840.0,50494.0
NANDED,MAHARASHTRA,2017,57623.0,43236.0,21321.0,71510.0
NANDED,MAHARASHTRA,2018,57186.0,43948.0,21694.0,70599.0
NANDED,MAHARASHTRA,2019,50455.0,37925.0,20059.0,58700.0
NANDED,MAHARASHTRA,2020,41469.0,31944.0,14083.0,52299.0
NANDED,MAHARASHTRA,2021,68817.0,51656.0,18440.0,91987.0
NANDED,MAHARASHTRA,2022,77895.0,55689.0,20469.0,98929.0
NANDED,MAHARASHTRA,2023,105233.0,72474.0,24788.0,132392.0
NANDED,MAHARASHTRA,2024,133116.0,96602.0,25993.0,178391.0
NANDED,MAHARASHTRA,2025,145386.0,109876.0,28886.0,197899.0
NANDURBAR,MAHARASHTRA,2014,39027.0,33699.0,3625.0,4801.0
NANDURBAR,MAHARASHTRA,2015,47823.0,36461.0,3097.0,6653.0
NANDURBAR,MAHARASHTRA,2016,55087.0,41252.0,3429.0,10434.0
NANDURBAR,MAHARASHTRA,2017,62618.0,38649.0,3446.0,13253.0
NANDURBAR,MAHARASHTRA,2018,78937.0,51221.0,4715.0,14153.0
NANDURBAR,MAHARASHTRA,2019,88095.0,59172.0,4876.0,14331.0
NANDURBAR,MAHARASHTRA,2020,104733.0,76200.0,4591.0,14575.0
NANDURBAR,MAHARASHTRA,2021,80072.0,54220.0,4156.0,11858.0
NANDURBAR,MAHARASHTRA,2022,68729.0,45015.0,3329.0,14703.0
NANDURBAR,MAHARASHTRA,2023,74367.0,46925.0,3327.0,19730.0
NANDURBAR,MAHARASHTRA,2024,87245.0,57698.0,3631.0,25933.0
NANDURBAR,MAHARASHTRA,2025,146615.0,101824.0,4285.0,38210.0
NANDYAL,ANDHRA PRADESH,2022,163580.0,159282.0,81243.0,194255.0
NANDYAL,ANDHRA PRADESH,2023,165476.0,159437.0,79559.0,193492.0
NANDYAL,ANDHRA PRADESH,2024,172833.0,164590.0,80514.0,202501.0
NANDYAL,ANDHRA PRADESH,2025,163857.0,155440.0,73065.0,189842.0
NARAYANPET,TELANGANA,2020,63612.0,63114.0,19948.0,87190.0
NARAYANPET,TELANGANA,2021,57846.0,55407.0,16671.0,76938.0
NARAYANPET,TELANGANA,2022,55043.0,52318.0,14491.0,72994.0
NARAYANPET,TELANGANA,2023,52383.0,49075.0,13839.0,66348.0
NARAYANPET,TELANGANA,2024,50187.0,46737.0,12373.0,62490.0
NARAYANPET,TELANGANA,2025,35732.0,32722.0,7918.0,41260.0
NARAYANPUR,CHHATTISGARH,2014,11843.0,13803.0,554.0,3946.0
NARAYANPUR,CHHATTISGARH,2015,11961.0,13358.0,626.0,4066.0
NARAYANPUR,CHHATTISGARH,2016,11360.0,12511.0,612.0,3380.0
NARAYANPUR,CHHATTISGARH,2017,12618.0,14193.0,649.0,3882.0
NARAYANPUR,CHHATTISGARH,2018,13039.0,14061.0,555.0,4026.0
NARAYANPUR,CHHATTISGARH,2019,15130.0,16643.0,611.0,4352.0
NARAYANPUR,CHHATTISGARH,2020,16683.0,19162.0,749.0,5151.0
NARAYANPUR,CHHATTISGARH,2021,13281.0,14294.0,617.0,3411.0
NARAYANPUR,CHHATTISGARH,2022,12094.0,12589.0,603.0,3077.0
NARAYANPUR,CHHATTISGARH,2023,11097.0,11331.0,540.0,2914.0
NARAYANPUR,CHHATTISGARH,2024,11033.0,10755.0,495.0,2629.0
NARAYANPUR,CHHATTISGARH,2025,9511.0,8538.0,382.0,1871.0
NARMADA,GUJARAT,2014,44964.0,31593.0,1265.0,4331.0
NARMADA,GUJARAT,2015,48046.0,39550.0,1386.0,4206.0
NARMADA,GUJARAT,2016,48203.0,38281.0,1605.0,3998.0
NARMADA,GUJARAT,2017,54912.0,44456.0,1913.0,5330.0
NARMADA,GUJARAT,2018,65442.0,55514.0,2033.0,6360.0
NARMADA,GUJARAT,2019,65837.0,55615.0,1976.0,6182.0
NARMADA,GUJARAT,2020,71603.0,61696.0,2108.0,7215.0
NARMADA,GUJARAT,2021,79003.0,70071.0,2508.0,9979.0
NARMADA,GUJARAT,2022,71226.0,63050.0,2263.0,7373.0
NARMADA,GUJARAT,2023,72631.0,64578.0,1756.0,7836.0
NARMADA,GUJARAT,2024,72411.0,62102.0,1921.0,7947.0
NARMADA,GUJARAT,2025,56853.0,46851.0,1504.0,5844.0
NARMADAPURAM,MADHYA PRADESH,2015,26966.0,21655.0,10227.0,24355.0
NARMADAPURAM,MADHYA PRADESH,2016,19757.0,12373.0,6758.0,14025.0
NARMADAPURAM,MADHYA PRADESH,2017,31718.0,18795.0,10240.0,24164.0
NARMADAPURAM,MADHYA PRADESH,2018,31230.0,20350.0,10440.0,24327.0
NARMADAPURAM,MADHYA PRADESH,2019,28277.0,16226.0,8121.0,21634.0
NARMADAPURAM,MADHYA PRADESH,2020,38775.0,24581.0,12123.0,28937.0
NARMADAPURAM,MADHYA PRADESH,2021,33009.0,18730.0,9715.0,23895.0
NARMADAPURAM,MADHYA PRADESH,2022,25541.0,14511.0,7740.0,19515.0
NARMADAPURAM,MADHYA PRADESH,2023,27835.0,16355.0,7517.0,20697.0
NARMADAPURAM,MADHYA PRADESH,2024,26399.0,14757.0,7026.0,19446.0
NARMADAPURAM,MADHYA PRADESH,2025,29321.0,16717.0,8106.0,22705.0
NARSINGHPUR,MADHYA PRADESH,2014,40889.0,35231.0,17457.0,49648.0
NARSINGHPUR,MADHYA PRADESH,2015,29017.0,20648.0,11453.0,30408.0
NARSINGHPUR,MADHYA PRADESH,2016,41296.0,26646.0,14690.0,43606.0
NARSINGHPUR,MADHYA PRADESH,2017,54135.0,31196.0,17982.0,51663.0
NARSINGHPUR,MADHYA PRADESH,2018,71341.0,44717.0,28007.0,63909.0
NARSINGHPUR,MADHYA PRADESH,2019,42727.0,23139.0,11694.0,43108.0
NARSINGHPUR,MADHYA PRADESH,2020,70250.0,47835.0,22282.0,79212.0
NARSINGHPUR,MADHYA PRADESH,2021,62947.0,39449.0,16719.0,70163.0
NARSINGHPUR,MADHYA PRADESH,2022,54466.0,30695.0,15842.0,51175.0
NARSINGHPUR,MADHYA PRADESH,2023,40113.0,22398.0,10486.0,38115.0
NARSINGHPUR,MADHYA PRADESH,2024,35554.0,19724.0,8801.0,33008.0
NARSINGHPUR,MADHYA PRADESH,2025,40266.0,22477.0,10347.0,37687.0
NASHIK,MAHARASHTRA,2014,26154.0,17357.0,589.0,21164.0
NASHIK,MAHARASHTRA,2015,18725.0,11248.0,313.0,14656.0
NASHIK,MAHARASHTRA,2016,48199.0,29731.0,2061.0,45492.0
