region_id,year,shock,distribution,income,distortion,structural,composite_equal,composite_weighted
ANANTAPUR_ANDHRA PRADESH,2022.0,0.3265112950306917,0.33385637439078847,0.3,0.5714285714285714,0.4080853684431691,0.38797632185864417,0.37573045803875016
ANANTAPUR_ANDHRA PRADESH,2023.0,0.3265112950306917,0.3166132651692385,0.4,0.5714285714285714,0.47124268937304586,0.41715916420030946,0.4049133003804155
ANANTAPUR_ANDHRA PRADESH,2024.0,0.3265112950306917,0.33716701737760724,0.3,0.7142857142857143,0.4931899977459937,0.43423080488800136,0.41484208392525024
ANUPPUR_MADHYA PRADESH,2015.0,0.3265112950306917,0.5536713483955519,0.45,0.5714285714285714,0.2894893587822766,0.43822011472741834,0.42597425090752433
ANUPPUR_MADHYA PRADESH,2016.0,0.5104738734261823,0.6735139381870241,0.5,0.2857142857142857,0.44476819193903805,0.4828940578533061,0.49413203723890087
ANUPPUR_MADHYA PRADESH,2017.0,0.5693520624584006,0.67352201421083,0.3,0.2857142857142857,0.4633283275677862,0.45838333799026054,0.47256522682746627
ANUPPUR_MADHYA PRADESH,2018.0,0.3265112950306917,0.2910489585016723,0.3,0.7142857142857143,0.3908034641906683,0.4045298864017493,0.3851411654389982
ANUPPUR_MADHYA PRADESH,2019.0,0.3265112950306917,0.4240350808281195,0.4,0.7142857142857143,0.5571915962645823,0.48440473728182154,0.46501601631907047
ANUPPUR_MADHYA PRADESH,2020.0,0.3265112950306917,0.0,0.3,0.8571428571428571,0.2166275573706954,0.3400563419088488,0.31352476380324057
ANUPPUR_MADHYA PRADESH,2021.0,0.3265112950306917,0.13499549533116484,0.4,0.8571428571428571,0.5865041899815919,0.4610307674972611,0.4344991893916529
ANUPPUR_MADHYA PRADESH,2022.0,0.3265112950306917,0.39806647699795455,0.5,0.5714285714285714,0.6460652221438954,0.4884143131202226,0.47616844930032864
ANUPPUR_MADHYA PRADESH,2023.0,0.3265112950306917,0.32980593922245366,0.4,0.5714285714285714,0.43681508240243333,0.41291217761682997,0.400666313796936
