region_id,year,pillar5_structural_score
BALLIA_UTTAR PRADESH,2023.0,0.4075833291828596
BALLIA_UTTAR PRADESH,2024.0,0.5144927111899485
BALRAMPUR_CHHATTISGARH,2015.0,0.0
BALRAMPUR_CHHATTISGARH,2016.0,0.7430586477670962
BALRAMPUR_CHHATTISGARH,2017.0,0.39550381997475326
BALRAMPUR_CHHATTISGARH,2018.0,0.7014914898961174
BALRAMPUR_CHHATTISGARH,2019.0,0.2507047775263223
BALRAMPUR_CHHATTISGARH,2020.0,0.45316398762084664
BALRAMPUR_CHHATTISGARH,2021.0,0.5219737901627705
BALRAMPUR_CHHATTISGARH,2022.0,0.5698760064413583
BALRAMPUR_CHHATTISGARH,2023.0,0.5208124633403635
BALRAMPUR_CHHATTISGARH,2024.0,0.5180640303693718
BANDA_UTTAR PRADESH,2015.0,0.4094981063706311
BANDA_UTTAR PRADESH,2016.0,0.4847862091495269
BANDA_UTTAR PRADESH,2017.0,0.45928339438622423
BANDA_UTTAR PRADESH,2018.0,0.45251516279455395
BANDA_UTTAR PRADESH,2019.0,0.4065831445121634
BANDA_UTTAR PRADESH,2020.0,0.4407437555455357
BANDA_UTTAR PRADESH,2021.0,0.5042807246909162
BANDA_UTTAR PRADESH,2022.0,0.5010858820138974
BANDA_UTTAR PRADESH,2023.0,0.3415448784265961
BANDA_UTTAR PRADESH,2024.0,0.5371607185512074
BANKA_BIHAR,2015.0,0.38064131380416383
BANKA_BIHAR,2016.0,0.4468220696701044
BANKA_BIHAR,2017.0,0.45559871995183365
BANKA_BIHAR,2018.0,0.43477512969620874
BANKA_BIHAR,2019.0,0.4004029553931639
BANKA_BIHAR,2020.0,0.39162304941951814
BANKA_BIHAR,2021.0,0.5281693916641104
BANKA_BIHAR,2022.0,0.43471078778595595
BANKA_BIHAR,2023.0,0.4326609448106393
BANKA_BIHAR,2024.0,0.498378889982204
BANKURA_WEST BENGAL,2015.0,0.3003421477201959
BANKURA_WEST BENGAL,2016.0,0.5187475156092037
BANKURA_WEST BENGAL,2017.0,0.38400976340877235
BANKURA_WEST BENGAL,2018.0,0.4571562344407917
BANKURA_WEST BENGAL,2019.0,0.514092697632755
BANKURA_WEST BENGAL,2020.0,0.3328153162152336
BANKURA_WEST BENGAL,2021.0,0.516863795113449
BANKURA_WEST BENGAL,2022.0,0.7983201692507683
BANKURA_WEST BENGAL,2023.0,0.45134908274254343
BANKURA_WEST BENGAL,2024.0,0.4433438678622091
BANSWARA_RAJASTHAN,2015.0,0.42584799434411325
BANSWARA_RAJASTHAN,2016.0,0.5301657756530417
BANSWARA_RAJASTHAN,2017.0,0.5674611659283995
