region_id,year,shock,distribution,income,distortion,structural,index_equal_weight,index_weighted,MGNREGA_Index,COVID_dummy,period
CHITRADURGA_KARNATAKA,2022,0.5664961108920107,0.2559723615399805,0.2559725780337143,0.7440274219662857,0.7374008066053783,0.5119738558074739,0.5030972902537602,0.5119738558074739,0,Post-COVID
CHITRADURGA_KARNATAKA,2023,0.4372985878948927,0.3846984668729684,0.3846993116213976,0.6153006883786023,0.8186760016576855,0.5281346112851093,0.5192345062609238,0.5281346112851093,0,Post-COVID
CHITRADURGA_KARNATAKA,2024,0.7540515114930408,0.3763457879147058,0.3763508310171443,0.6236491689828557,0.7239339349946374,0.5708662468804768,0.5773863640059861,0.5708662468804768,0,Post-COVID
CHITRAKOOT_UTTAR PRADESH,2015,0.7121638740364905,0.3663844597564664,0.3663868644300446,0.6336131355699552,0.8583217652476628,0.5873740198081239,0.5913015567314507,0.5873740198081239,0,Pre-COVID
CHITRAKOOT_UTTAR PRADESH,2016,0.5550248488528242,0.2904115913569278,0.2904132285635738,0.7095867714364261,0.7374117810038732,0.5165696442427251,0.5088415481135449,0.5165696442427251,0,Pre-COVID
CHITRAKOOT_UTTAR PRADESH,2017,0.7403726931127017,0.2434182888867188,0.2434196164124567,0.7565803835875433,0.7933278993833736,0.5554237762765588,0.5546133917528168,0.5554237762765588,0,Pre-COVID
CHITRAKOOT_UTTAR PRADESH,2018,0.6600570770509528,0.3384163551637013,0.3384181109772493,0.6615818890227506,0.827914902495092,0.5652776669419491,0.5652014263433593,0.5652776669419491,0,Pre-COVID
CHITRAKOOT_UTTAR PRADESH,2019,0.4032113051968526,0.4329971070110481,0.4329993366623347,0.5670006633376652,0.7579966077158952,0.5188410039847591,0.5106515360777185,0.5188410039847591,0,Pre-COVID
CHITRAKOOT_UTTAR PRADESH,2020,0.5110922451283934,0.5477019528356432,0.5477044702571289,0.4522955297428709,0.6883854202089474,0.5494359236345967,0.552375759403873,0.5494359236345967,1,Post-COVID
CHITRAKOOT_UTTAR PRADESH,2021,0.6524947494974723,0.3790516966836358,0.3790534487630876,0.6209465512369123,0.6039631629920391,0.5271019218346294,0.5286793317476575,0.5271019218346294,1,Post-COVID
CHITRAKOOT_UTTAR PRADESH,2022,0.5695990151735888,0.2924536524984701,0.2924549373824934,0.7075450626175066,0.7280892545648966,0.5180283844473912,0.5111310820751952,0.5180283844473912,0,Post-COVID
CHITRAKOOT_UTTAR PRADESH,2023,0.7088157959420257,0.3713667546276439,0.3713680570701866,0.6286319429298134,0.7918252145281189,0.5744015530195578,0.5784107456701684,0.5744015530195578,0,Post-COVID
CHITRAKOOT_UTTAR PRADESH,2024,0.572928272563289,0.2540617053832119,0.2540623485991533,0.7459376514008467,0.7337456545356493,0.5121471264964301,0.5034966575545521,0.5121471264964301,0,Post-COVID
CHITTOOR_ANDHRA PRADESH,2015,0.4961297417107961,0.3676291848679189,0.3676301470155932,0.6323698529844067,0.7989848958871513,0.5325487644931732,0.5257367589294928,0.5325487644931732,0,Pre-COVID
CHITTOOR_ANDHRA PRADESH,2016,0.6253009332831224,0.3720005180809324,0.3720013352594434,0.6279986647405565,0.7364967328369684,0.5467596368402046,0.5466247502673329,0.5467596368402046,0,Pre-COVID
CHITTOOR_ANDHRA PRADESH,2017,0.4614729859276411,0.4196412980863647,0.41964216979242,0.58035783020758,0.7332795657695427,0.5228787699567097,0.5169345277427128,0.5228787699567097,0,Pre-COVID
CHITTOOR_ANDHRA PRADESH,2018,0.7150583848125648,0.4842918543477449,0.4842929741368523,0.5157070258631475,0.6982162110536239,0.5795132900427866,0.5894808579902575,0.5795132900427866,0,Pre-COVID
CHITTOOR_ANDHRA PRADESH,2019,0.6337144269618868,0.3242481742224666,0.3242486811827603,0.6757513188172397,0.650633625491879,0.5217192453352465,0.5196174007424789,0.5217192453352465,0,Pre-COVID
CHITTOOR_ANDHRA PRADESH,2020,0.865048438144957,0.5031965767237282,0.5031979831067732,0.4968020168932267,0.768425218966661,0.6273340467670693,0.6457463678296558,0.6273340467670693,1,Post-COVID
CHITTOOR_ANDHRA PRADESH,2021,0.5344730549031569,0.4297545644919934,0.4297556065531653,0.5702443934468346,0.6367196577388345,0.520189455426797,0.518400888499613,0.520189455426797,1,Post-COVID
CHITTOOR_ANDHRA PRADESH,2022,0.7962431098312489,0.5910696863301855,0.5910717420660213,0.4089282579339786,0.6907727851771615,0.6156171162677191,0.6349828588625827,0.6156171162677191,0,Post-COVID
CHITTOOR_ANDHRA PRADESH,2023,0.6324858987185232,0.6223928631796544,0.6223952835695337,0.3776047164304662,0.572045123574734,0.5653847770945823,0.5781288362089851,0.5653847770945823,0,Post-COVID
CHITTOOR_ANDHRA PRADESH,2024,0.703703902601311,0.6069786063600681,0.6069805289258191,0.3930194710741808,0.5489911939476991,0.5719347405818157,0.5874689621581721,0.5719347405818157,0,Post-COVID
COIMBATORE_TAMIL NADU,2015,0.6514606331898194,0.3477826899834937,0.3477847426813696,0.6522152573186304,0.8106219528849057,0.5619730552116438,0.5619353240052032,0.5619730552116438,0,Pre-COVID
COIMBATORE_TAMIL NADU,2016,0.7100187312306147,0.5065804223766269,0.5065841381380767,0.4934158618619233,0.7511028256662209,0.5935403958546924,0.6043705393231271,0.5935403958546924,0,Pre-COVID
COIMBATORE_TAMIL NADU,2017,0.5445108390586788,0.3993496689665566,0.3993522866427763,0.6006477133572237,0.6342274689233028,0.5156175953897076,0.5128107516747804,0.5156175953897076,0,Pre-COVID
COIMBATORE_TAMIL NADU,2018,0.6061947129871564,0.3325628266298649,0.3325643485815743,0.6674356514184256,0.7131494374967512,0.5303813954227545,0.527319348501191,0.5303813954227545,0,Pre-COVID
COIMBATORE_TAMIL NADU,2019,0.3652330358512391,0.3615124902224278,0.3615144806227332,0.6384855193772667,0.7623049400386672,0.49781009322246683,0.48414746904616546,0.49781009322246683,0,Pre-COVID
COIMBATORE_TAMIL NADU,2020,0.5571030276933044,0.4712496970443558,0.4712524762663661,0.5287475237336339,0.7409978248551748,0.553870109918567,0.5552878851165506,0.553870109918567,1,Post-COVID
COIMBATORE_TAMIL NADU,2021,0.6558751855532026,0.3918911659278944,0.3918934451512235,0.6081065548487765,0.6602313499437574,0.5415995402849709,0.5439879718201922,0.5415995402849709,1,Post-COVID
COIMBATORE_TAMIL NADU,2022,0.6167640746623487,0.3166544525226609,0.3166562767668343,0.6833437232331657,0.7186390979435492,0.5304115250257118,0.5270825425971709,0.5304115250257118,0,Post-COVID
COIMBATORE_TAMIL NADU,2023,0.7652052559665624,0.4465996641379058,0.4466027452476792,0.5533972547523207,0.7740131808861369,0.597163620198121,0.6077540202588331,0.597163620198121,0,Post-COVID
COIMBATORE_TAMIL NADU,2024,0.7310544098443017,0.4252422836140996,0.4252451015776611,0.5747548984223388,0.6783733970097452,0.5669340180936293,0.5747489936647274,0.5669340180936293,0,Post-COVID
CUDDALORE_TAMIL NADU,2015,0.1986845831798104,0.7919192629105413,0.7919242142047053,0.2080757857952945,0.6272777016133602,0.5235763095407424,0.5231067494099682,0.5235763095407424,0,Pre-COVID
CUDDALORE_TAMIL NADU,2016,0.6379002213150262,0.849550034984187,0.8495553219578301,0.1504446780421696,0.4242189667660607,0.5823338446130548,0.6067066217766975,0.5823338446130548,0,Pre-COVID
CUDDALORE_TAMIL NADU,2017,0.4530654739908907,0.4921791560348796,0.4921817682288427,0.507818231771157,0.3818028337652752,0.465409492758209,0.4626718548691957,0.465409492758209,0,Pre-COVID
CUDDALORE_TAMIL NADU,2018,0.7217981215130237,0.5224166777847578,0.5224195449542349,0.4775804550457648,0.6448275226341122,0.5778084643863787,0.5900193477097416,0.5778084643863787,0,Pre-COVID
CUDDALORE_TAMIL NADU,2019,0.6003071068908686,0.3622171606318221,0.36221909788502,0.6377809021149801,0.6225727090579712,0.5170193953161324,0.5151457055549269,0.5170193953161324,0,Pre-COVID
CUDDALORE_TAMIL NADU,2020,0.7648947742736135,0.4534533305689982,0.4534559421615961,0.5465440578384039,0.7404792309798005,0.5917654671644824,0.6026830029862429,0.5917654671644824,1,Post-COVID
