region_id,year,shock,distribution,income,distortion,structural_persistence,index_equal_rescaled,index_weighted_rescaled
CUTTACK_ODISHA,2018.0,0.9176020869987497,0.6734552211696694,0.65,0.15789473684210525,0.07918390905592147,0.49562719081328915,0.5336125583211214
CUTTACK_ODISHA,2019.0,0.6734887049693082,0.8707151690997063,0.6,0.28947368421052627,0.05357413607830845,0.4974503388715698,0.5166510899095089
CUTTACK_ODISHA,2020.0,0.6734887049693082,0.7582681904393956,0.6,0.28947368421052627,0.0880826128912482,0.48186263850209565,0.5010633895400347
CUTTACK_ODISHA,2021.0,0.6734887049693082,0.7814332462079117,0.6,0.2631578947368421,0.17084288227256364,0.49778454563732516,0.5183010861489484
CUTTACK_ODISHA,2022.0,0.6734887049693082,0.7930041128772399,0.6,0.28947368421052627,0.15379354685709593,0.501952009782834,0.5211527608207732
CUTTACK_ODISHA,2023.0,0.6734887049693082,0.7591999335044269,0.6,0.2631578947368421,0.14527746173024053,0.4882247989881635,0.5087413394997868
CUTTACK_ODISHA,2024.0,0.6734887049693082,0.9515112817831018,0.8,0.23684210526315788,0.17015712523422558,0.5663998434499588,0.5882321734352661
DAMOH_MADHYA PRADESH,2015.0,0.6734887049693082,0.757596545415807,0.6,0.2631578947368421,0.18500055222609596,0.49584873946961067,0.516365279981234
DAMOH_MADHYA PRADESH,2016.0,0.6734887049693082,0.699242323477505,0.55,0.3421052631578947,0.17133720878754047,0.4872347000784497,0.5038038721690203
DAMOH_MADHYA PRADESH,2017.0,0.6237933857731869,0.6734955214252399,0.35,0.3947368421052631,0.21428554928266405,0.4512622597172708,0.462715086900667
DAMOH_MADHYA PRADESH,2018.0,0.6734887049693082,0.5146468996948391,0.5,0.3947368421052631,0.26981549311340397,0.47053758797656287,0.4844751811197652
DAMOH_MADHYA PRADESH,2019.0,0.6734887049693082,0.5972208472714112,0.5,0.3421052631578947,0.350146620703374,0.49259228722039766,0.5091614593109682
