region_id,year,pillar1_shock_score_refined
BHIWANI_HARYANA,2020.0,0.6734887049693082
BHIWANI_HARYANA,2021.0,0.6734887049693082
BHIWANI_HARYANA,2022.0,0.6734887049693082
BHIWANI_HARYANA,2023.0,0.85130501055249
BHIWANI_HARYANA,2024.0,0.6734887049693082
BHOJPUR_BIHAR,2015.0,0.9630441763328067
BHOJPUR_BIHAR,2016.0,0.9336707044925662
BHOJPUR_BIHAR,2017.0,0.6734887049693082
BHOJPUR_BIHAR,2018.0,0.6734887049693082
BHOJPUR_BIHAR,2019.0,0.6734887049693082
BHOJPUR_BIHAR,2020.0,0.6734887049693082
BHOJPUR_BIHAR,2021.0,0.6734887049693082
BHOJPUR_BIHAR,2022.0,0.6734887049693082
BHOJPUR_BIHAR,2023.0,0.7654471459701626
BHOJPUR_BIHAR,2024.0,0.6734887049693082
BHOPAL_MADHYA PRADESH,2015.0,0.6734887049693082
BHOPAL_MADHYA PRADESH,2016.0,0.6734887049693082
BHOPAL_MADHYA PRADESH,2017.0,0.4905925788963188
BHOPAL_MADHYA PRADESH,2018.0,0.30778269334994346
BHOPAL_MADHYA PRADESH,2019.0,0.6734887049693082
BHOPAL_MADHYA PRADESH,2020.0,0.6734887049693082
BHOPAL_MADHYA PRADESH,2021.0,0.6734887049693082
BHOPAL_MADHYA PRADESH,2022.0,0.6734887049693082
BHOPAL_MADHYA PRADESH,2023.0,0.6734887049693082
BHOPAL_MADHYA PRADESH,2024.0,0.6734887049693082
BIJNOR_UTTAR PRADESH,2015.0,0.6734887049693082
BIJNOR_UTTAR PRADESH,2016.0,0.6734887049693082
BIJNOR_UTTAR PRADESH,2017.0,0.6734887049693082
BIJNOR_UTTAR PRADESH,2018.0,0.8365353263441604
BIJNOR_UTTAR PRADESH,2019.0,0.6734887049693082
BIJNOR_UTTAR PRADESH,2020.0,0.6734887049693082
BIJNOR_UTTAR PRADESH,2021.0,0.6734887049693082
BIJNOR_UTTAR PRADESH,2022.0,0.6734887049693082
BIJNOR_UTTAR PRADESH,2023.0,0.6734887049693082
BIJNOR_UTTAR PRADESH,2024.0,0.6734887049693082
BILASPUR_CHHATTISGARH,2015.0,0.6734887049693082
BILASPUR_CHHATTISGARH,2016.0,0.5760313559066406
BILASPUR_CHHATTISGARH,2017.0,0.4197047030762878
BILASPUR_CHHATTISGARH,2018.0,0.3666389728496682
BILASPUR_CHHATTISGARH,2019.0,0.6734887049693082
BILASPUR_CHHATTISGARH,2020.0,0.6734887049693082
BILASPUR_CHHATTISGARH,2021.0,0.6734887049693082
BILASPUR_CHHATTISGARH,2022.0,0.6734887049693082
BILASPUR_CHHATTISGARH,2023.0,0.6734887049693082
BILASPUR_CHHATTISGARH,2024.0,0.6734887049693082
BOKARO_JHARKHAND,2015.0,0.7342548777807844
BOKARO_JHARKHAND,2016.0,0.6734887049693082
BOKARO_JHARKHAND,2017.0,0.6734887049693082
BOKARO_JHARKHAND,2018.0,0.6734887049693082
BOKARO_JHARKHAND,2019.0,0.6734887049693082
BOKARO_JHARKHAND,2020.0,0.6734887049693082
BOKARO_JHARKHAND,2021.0,0.6734887049693082
BOKARO_JHARKHAND,2022.0,0.6734887049693082
BOKARO_JHARKHAND,2023.0,0.6734887049693082
BOKARO_JHARKHAND,2024.0,0.8332143826482414
BUDAUN_UTTAR PRADESH,2015.0,0.6734887049693082
BUDAUN_UTTAR PRADESH,2016.0,0.6734887049693082
BUDAUN_UTTAR PRADESH,2017.0,0.6734887049693082
BUDAUN_UTTAR PRADESH,2018.0,0.8001804904630668
BUDAUN_UTTAR PRADESH,2019.0,0.6734887049693082
BUDAUN_UTTAR PRADESH,2020.0,0.6734887049693082
BUDAUN_UTTAR PRADESH,2021.0,0.6734887049693082
BUDAUN_UTTAR PRADESH,2022.0,0.6734887049693082
BUDAUN_UTTAR PRADESH,2023.0,0.6798793365889182
BUDAUN_UTTAR PRADESH,2024.0,0.6734887049693082
BUNDI_RAJASTHAN,2015.0,0.6474093134273882
BUNDI_RAJASTHAN,2016.0,0.6734887049693082
BUNDI_RAJASTHAN,2017.0,0.6734887049693082
BUNDI_RAJASTHAN,2018.0,0.5675026159139155
BUNDI_RAJASTHAN,2019.0,0.6734887049693082
