region_id,year,pillar1_shock_score
BANKURA_WEST BENGAL,2015.0,0.7824670247976382
BANKURA_WEST BENGAL,2016.0,0.6727492868472914
BANKURA_WEST BENGAL,2017.0,0.7095184240103309
BANKURA_WEST BENGAL,2018.0,0.5423795504998322
BANKURA_WEST BENGAL,2019.0,0.5400920497832853
BANKURA_WEST BENGAL,2020.0,0.5814751760615784
BANKURA_WEST BENGAL,2021.0,0.30128723035928995
BANKURA_WEST BENGAL,2022.0,0.625131148612427
BANKURA_WEST BENGAL,2023.0,0.6232969069950136
BANKURA_WEST BENGAL,2024.0,0.6210414933293169
BANSWARA_RAJASTHAN,2015.0,0.7658665798729146
BANSWARA_RAJASTHAN,2016.0,0.740782743471508
BANSWARA_RAJASTHAN,2017.0,0.7033336739791808
BANSWARA_RAJASTHAN,2018.0,0.9040689792369393
BANSWARA_RAJASTHAN,2019.0,0.1829735070264517
BANSWARA_RAJASTHAN,2020.0,0.43388205212278486
BANSWARA_RAJASTHAN,2021.0,0.5521102022455252
BANSWARA_RAJASTHAN,2022.0,0.5035405503330083
BANSWARA_RAJASTHAN,2023.0,0.730655453685952
BANSWARA_RAJASTHAN,2024.0,0.4452833674110008
BAREILLY_UTTAR PRADESH,2015.0,0.6559852892726953
BAREILLY_UTTAR PRADESH,2016.0,0.6041020085090858
BAREILLY_UTTAR PRADESH,2017.0,0.6377378219038533
BAREILLY_UTTAR PRADESH,2018.0,0.6930547671514986
BAREILLY_UTTAR PRADESH,2019.0,0.619232850462783
BAREILLY_UTTAR PRADESH,2020.0,0.4690297208738031
BAREILLY_UTTAR PRADESH,2021.0,0.5906453387979872
BAREILLY_UTTAR PRADESH,2022.0,0.6194237756370168
BAREILLY_UTTAR PRADESH,2023.0,0.6763585830609905
BAREILLY_UTTAR PRADESH,2024.0,0.5488266915400064
BARNALA_PUNJAB,2015.0,0.7053454745948802
BARNALA_PUNJAB,2016.0,0.7599337711007512
BARNALA_PUNJAB,2017.0,0.6286724453057543
BARNALA_PUNJAB,2018.0,0.6674531699941175
BARNALA_PUNJAB,2019.0,0.5861564593744835
BARNALA_PUNJAB,2020.0,0.65414306384321
BARNALA_PUNJAB,2021.0,0.5039205841921344
BARNALA_PUNJAB,2022.0,0.4654026137381691
BARNALA_PUNJAB,2023.0,0.7681064189929007
BARNALA_PUNJAB,2024.0,0.5884489432929284
BARWANI_MADHYA PRADESH,2015.0,0.6027730817057514
BARWANI_MADHYA PRADESH,2016.0,0.6146307602464692
BARWANI_MADHYA PRADESH,2017.0,0.6975460875878474
BARWANI_MADHYA PRADESH,2018.0,0.8295907260899282
BARWANI_MADHYA PRADESH,2019.0,0.31555486202955474
BARWANI_MADHYA PRADESH,2020.0,0.5322030488608113
BARWANI_MADHYA PRADESH,2021.0,0.6227706494191653
BARWANI_MADHYA PRADESH,2022.0,0.6352203889013031
BARWANI_MADHYA PRADESH,2023.0,0.5572285402432974
BARWANI_MADHYA PRADESH,2024.0,0.6225062164224721
BASTI_UTTAR PRADESH,2015.0,0.6545650903191034
BASTI_UTTAR PRADESH,2016.0,0.7364417258258835
BASTI_UTTAR PRADESH,2017.0,0.6751113439211126
BASTI_UTTAR PRADESH,2018.0,0.6689547459251931
BASTI_UTTAR PRADESH,2019.0,0.48186574875124044
BASTI_UTTAR PRADESH,2020.0,0.6175226529782551
BASTI_UTTAR PRADESH,2021.0,0.6154339442943283
BASTI_UTTAR PRADESH,2022.0,0.6462308016293963
BASTI_UTTAR PRADESH,2023.0,0.7762229158969169
BASTI_UTTAR PRADESH,2024.0,0.621257251541943
BELAGAVI_KARNATAKA,2015.0,0.5625735733026743
BELAGAVI_KARNATAKA,2016.0,0.6824725617395617
BELAGAVI_KARNATAKA,2017.0,0.7423864635148232
BELAGAVI_KARNATAKA,2018.0,0.7621435996029902
BELAGAVI_KARNATAKA,2019.0,0.6669283550347997
BELAGAVI_KARNATAKA,2020.0,0.5715428132916173
BELAGAVI_KARNATAKA,2021.0,0.5018313420597232
BELAGAVI_KARNATAKA,2022.0,0.5570968918828642
BELAGAVI_KARNATAKA,2023.0,0.5847352409769562
BELAGAVI_KARNATAKA,2024.0,0.5672923359630471
BETUL_MADHYA PRADESH,2015.0,0.6595178314654857
BETUL_MADHYA PRADESH,2016.0,0.531131749456722
BETUL_MADHYA PRADESH,2017.0,0.7497281859828766
BETUL_MADHYA PRADESH,2018.0,0.8026096801217328
BETUL_MADHYA PRADESH,2019.0,0.44057744396555903
BETUL_MADHYA PRADESH,2020.0,0.5485492626254105
BETUL_MADHYA PRADESH,2021.0,0.6785837369068257
BETUL_MADHYA PRADESH,2022.0,0.40674423559393397
BETUL_MADHYA PRADESH,2023.0,0.6552607799784727
BETUL_MADHYA PRADESH,2024.0,0.6047277556637152
BHANDARA_MAHARASHTRA,2015.0,0.7732397049697673
BHANDARA_MAHARASHTRA,2016.0,0.4045057937006475
BHANDARA_MAHARASHTRA,2017.0,0.7715982517097935
BHANDARA_MAHARASHTRA,2018.0,0.6731741491559567
BHANDARA_MAHARASHTRA,2019.0,0.4872627647771369
BHANDARA_MAHARASHTRA,2020.0,0.6461205338349141
BHANDARA_MAHARASHTRA,2021.0,0.6691504531973262
BHANDARA_MAHARASHTRA,2022.0,0.5515401990554093
BHANDARA_MAHARASHTRA,2023.0,0.6342131302788825
BHANDARA_MAHARASHTRA,2024.0,0.5432557028238729
BHARATPUR_RAJASTHAN,2015.0,0.6729060018332726
BHARATPUR_RAJASTHAN,2016.0,0.5104559873102266
BHARATPUR_RAJASTHAN,2017.0,0.6345971067735773
BHARATPUR_RAJASTHAN,2018.0,0.7363886548028543
BHARATPUR_RAJASTHAN,2019.0,0.6420602554126352
BHARATPUR_RAJASTHAN,2020.0,0.47226395227112117
BHARATPUR_RAJASTHAN,2021.0,0.5635520079319103
BHARATPUR_RAJASTHAN,2022.0,0.6121697566111945
BHARATPUR_RAJASTHAN,2023.0,0.612143670851871
BHARATPUR_RAJASTHAN,2024.0,0.6415045166722673
BHARUCH_GUJARAT,2015.0,0.629890643089867
BHARUCH_GUJARAT,2016.0,0.6300655793024451
BHARUCH_GUJARAT,2017.0,0.6164461582531482
BHARUCH_GUJARAT,2018.0,0.6427103370754216
BHARUCH_GUJARAT,2019.0,0.6032549838186867
BHARUCH_GUJARAT,2020.0,0.6131347491083055
BHARUCH_GUJARAT,2021.0,0.6245896528889117
BHARUCH_GUJARAT,2022.0,0.6166557290800208
BHARUCH_GUJARAT,2023.0,0.60899474696143
BHARUCH_GUJARAT,2024.0,0.5943565418807906
BHAVNAGAR_GUJARAT,2015.0,0.6288611364819379
BHAVNAGAR_GUJARAT,2016.0,0.6610548514491776
BHAVNAGAR_GUJARAT,2017.0,0.5369778048411968
BHAVNAGAR_GUJARAT,2018.0,0.7721388930867935
BHAVNAGAR_GUJARAT,2019.0,0.5571751772133403
BHAVNAGAR_GUJARAT,2020.0,0.5275573042251928
BHAVNAGAR_GUJARAT,2021.0,0.653687469270485
BHAVNAGAR_GUJARAT,2022.0,0.6203939202380371
BHAVNAGAR_GUJARAT,2023.0,0.6210786635169029
BHAVNAGAR_GUJARAT,2024.0,0.5961644739395423
BHILWARA_RAJASTHAN,2015.0,0.7600600451396724
BHILWARA_RAJASTHAN,2016.0,0.6668140445836509
BHILWARA_RAJASTHAN,2017.0,0.5729723346626316
BHILWARA_RAJASTHAN,2018.0,0.913273175538383
BHILWARA_RAJASTHAN,2019.0,0.5008292015091057
BHILWARA_RAJASTHAN,2020.0,0.17057866375752453
BHILWARA_RAJASTHAN,2021.0,0.3847085315496949
BHILWARA_RAJASTHAN,2022.0,0.4172837083329493
BHILWARA_RAJASTHAN,2023.0,0.8466746917849219
BHILWARA_RAJASTHAN,2024.0,0.561626829058548
BHIWANI_HARYANA,2015.0,0.632218192558428
BHIWANI_HARYANA,2016.0,0.6848949788467255
BHIWANI_HARYANA,2017.0,0.6181608790724014
BHIWANI_HARYANA,2018.0,0.6427815167756524
BHIWANI_HARYANA,2019.0,0.6001003092408294
BHIWANI_HARYANA,2020.0,0.516525193456426
BHIWANI_HARYANA,2021.0,0.6116824119969914
BHIWANI_HARYANA,2022.0,0.5811736502984391
BHIWANI_HARYANA,2023.0,0.6787795859884013
BHIWANI_HARYANA,2024.0,0.6103281327533764
BHOJPUR_BIHAR,2015.0,0.641640986800302
BHOJPUR_BIHAR,2016.0,0.6488769309719853
BHOJPUR_BIHAR,2017.0,0.6125673428812517
