State,District,Year,total_area,total_production,agri_yield_index
Uttar Pradesh,Firozabad,2024,24275.0,69708.0,2.8715962924819776
Uttar Pradesh,Firozabad,2025,24275.0,69708.0,2.8715962924819776
Uttar Pradesh,Gautam buddha nagar,2013,19383.0,171332.0,8.839292163235825
Uttar Pradesh,Gautam buddha nagar,2014,25252.0,194908.0,7.718517345160779
Uttar Pradesh,Gautam buddha nagar,2015,27900.0,144996.0,5.196989247311828
Uttar Pradesh,Gautam buddha nagar,2016,20747.0,192187.0,9.26336337783776
Uttar Pradesh,Gautam buddha nagar,2017,19349.0,203169.0,10.500232570158664
Uttar Pradesh,Gautam buddha nagar,2018,17431.0,226332.0,12.984452986059319
Uttar Pradesh,Gautam buddha nagar,2019,17976.0,218360.0,12.147307521139297
Uttar Pradesh,Gautam buddha nagar,2020,16264.0,42818.0,2.632685686178062
Uttar Pradesh,Gautam buddha nagar,2021,17989.0,36901.0,2.051309133359275
Uttar Pradesh,Gautam buddha nagar,2022,21393.0,46061.0,2.1530874585144675
Uttar Pradesh,Gautam buddha nagar,2023,21393.0,46061.0,2.1530874585144675
Uttar Pradesh,Gautam buddha nagar,2024,21393.0,46061.0,2.1530874585144675
Uttar Pradesh,Gautam buddha nagar,2025,21393.0,46061.0,2.1530874585144675
Uttar Pradesh,Ghaziabad,2013,31406.0,1504264.0,47.897344456473284
Uttar Pradesh,Ghaziabad,2014,20265.0,774038.0,38.195805576116456
Uttar Pradesh,Ghaziabad,2015,30429.0,1574092.0,51.729994413224226
Uttar Pradesh,Ghaziabad,2016,30699.0,1609366.0,52.424052900745956
Uttar Pradesh,Ghaziabad,2017,33134.0,2111520.0,63.72668557976701
Uttar Pradesh,Ghaziabad,2018,32788.0,1995112.0,60.84884713919727
Uttar Pradesh,Ghaziabad,2019,33139.0,1895314.0,57.1928543408069
Uttar Pradesh,Ghaziabad,2020,30718.0,1952039.0,63.54707337717299
Uttar Pradesh,Ghaziabad,2021,33330.0,2011493.0,60.35082508250825
Uttar Pradesh,Ghaziabad,2022,34051.0,2172059.0,63.78840562685384
Uttar Pradesh,Ghaziabad,2023,34051.0,2172059.0,63.78840562685384
Uttar Pradesh,Ghaziabad,2024,34051.0,2172059.0,63.78840562685384
Uttar Pradesh,Ghaziabad,2025,34051.0,2172059.0,63.78840562685384
Uttar Pradesh,Ghazipur,2013,161914.0,681320.0,4.207912842620156
Uttar Pradesh,Ghazipur,2014,150196.0,697314.0,4.642693547098458
Uttar Pradesh,Ghazipur,2015,164946.0,655081.0,3.971487638378621
Uttar Pradesh,Ghazipur,2016,161254.0,750221.0,4.652417924516601
Uttar Pradesh,Ghazipur,2017,167513.0,843631.0,5.0362121148806365
Uttar Pradesh,Ghazipur,2018,164947.0,853815.0,5.17629905363541
Uttar Pradesh,Ghazipur,2019,160326.0,813807.0,5.075951498821152
Uttar Pradesh,Ghazipur,2020,169725.0,706897.0,4.164955074385035
Uttar Pradesh,Ghazipur,2021,163988.0,662026.0,4.037039295558212
Uttar Pradesh,Ghazipur,2022,161134.0,757989.0,4.704091005002048
Uttar Pradesh,Ghazipur,2023,161134.0,757989.0,4.704091005002048
Uttar Pradesh,Ghazipur,2024,161134.0,757989.0,4.704091005002048
Uttar Pradesh,Ghazipur,2025,161134.0,757989.0,4.704091005002048
Uttar Pradesh,Gonda,2013,213307.0,4994934.0,23.416643616946466
Uttar Pradesh,Gonda,2014,219943.0,4370706.0,19.871994107564234
Uttar Pradesh,Gonda,2015,201039.0,4228379.0,21.032630484632335
Uttar Pradesh,Gonda,2016,213144.0,4998310.0,23.45039034643246
Uttar Pradesh,Gonda,2017,210642.0,5874875.0,27.890330513382896
Uttar Pradesh,Gonda,2018,214164.0,6258044.0,29.220802749294933
Uttar Pradesh,Gonda,2019,207857.0,6311858.0,30.366348018108603
Uttar Pradesh,Gonda,2020,215070.0,6328715.0,29.42630306411866
Uttar Pradesh,Gonda,2021,217294.0,6010789.0,27.66201091608604
Uttar Pradesh,Gonda,2022,238985.0,7833661.0,32.77888151976065
Uttar Pradesh,Gonda,2023,238985.0,7833661.0,32.77888151976065
Uttar Pradesh,Gonda,2024,238985.0,7833661.0,32.77888151976065
Uttar Pradesh,Gonda,2025,238985.0,7833661.0,32.77888151976065
Uttar Pradesh,Gorakhpur,2013,156656.0,535540.0,3.4185731794505156
Uttar Pradesh,Gorakhpur,2014,158949.0,519475.0,3.2681866510641777
Uttar Pradesh,Gorakhpur,2015,156656.0,351253.0,2.2421930854866714
Uttar Pradesh,Gorakhpur,2016,159596.0,445301.0,2.7901764455249505
Uttar Pradesh,Gorakhpur,2017,158582.0,544881.0,3.4359574226583094
Uttar Pradesh,Gorakhpur,2018,157124.0,618924.0,3.9390799623227513
Uttar Pradesh,Gorakhpur,2019,152061.0,587562.0,3.8639887939708406
Uttar Pradesh,Gorakhpur,2020,168672.0,1096540.0,6.501019730601404
Uttar Pradesh,Gorakhpur,2021,169717.0,899345.0,5.299086125726945
Uttar Pradesh,Gorakhpur,2022,159145.0,517435.0,3.2513431147695497
Uttar Pradesh,Gorakhpur,2023,159145.0,517435.0,3.2513431147695497
Uttar Pradesh,Gorakhpur,2024,159145.0,517435.0,3.2513431147695497
Uttar Pradesh,Gorakhpur,2025,159145.0,517435.0,3.2513431147695497
Uttar Pradesh,Hamirpur,2013,20162.0,232848.0,11.548854280329332
Uttar Pradesh,Hamirpur,2014,20104.0,221256.0,11.005571030640668
Uttar Pradesh,Hamirpur,2015,20377.0,215776.0,10.589193698778034
Uttar Pradesh,Hamirpur,2016,17863.0,136181.0,7.623635447573196
Uttar Pradesh,Hamirpur,2017,21564.0,257285.0,11.931227972546838
Uttar Pradesh,Hamirpur,2018,11426.0,171400.0,15.000875196919306
Uttar Pradesh,Hamirpur,2019,16760.0,144446.0,8.618496420047732
Uttar Pradesh,Hamirpur,2020,15785.0,20297.0,1.2858409882800126
Uttar Pradesh,Hamirpur,2021,15601.0,20771.0,1.3313890135247741
Uttar Pradesh,Hamirpur,2022,19668.0,24957.0,1.2689139719341063
Uttar Pradesh,Hamirpur,2023,19668.0,24957.0,1.2689139719341063
Uttar Pradesh,Hamirpur,2024,19668.0,24957.0,1.2689139719341063
Uttar Pradesh,Hamirpur,2025,19668.0,24957.0,1.2689139719341063
Uttar Pradesh,Hapur,2013,59898.0,2570339.0,42.91193362048816
Uttar Pradesh,Hapur,2014,57492.0,2588452.0,45.02282056633967
Uttar Pradesh,Hapur,2015,57656.0,2477376.0,42.968225336478426
Uttar Pradesh,Hapur,2016,58281.0,2912346.0,49.970762341071705
Uttar Pradesh,Hapur,2017,60920.0,3372831.0,55.36492120814182
Uttar Pradesh,Hapur,2018,59756.0,3170226.0,53.05284824954816
Uttar Pradesh,Hapur,2019,60819.0,3311888.0,54.454824972459264
Uttar Pradesh,Hapur,2020,71258.0,4252010.0,59.67063347273289
Uttar Pradesh,Hapur,2021,75614.0,4534146.0,59.964371677202635
Uttar Pradesh,Hapur,2022,67663.0,3630290.0,53.65251319036992
Uttar Pradesh,Hapur,2023,67663.0,3630290.0,53.65251319036992
Uttar Pradesh,Hapur,2024,67663.0,3630290.0,53.65251319036992
Uttar Pradesh,Hapur,2025,67663.0,3630290.0,53.65251319036992
Uttar Pradesh,Hardoi,2013,189823.0,2648495.0,13.952445172608167
Uttar Pradesh,Hardoi,2014,180714.0,2506266.0,13.86868753942694
Uttar Pradesh,Hardoi,2015,172186.0,2607417.0,15.143025565376975
Uttar Pradesh,Hardoi,2016,177427.0,2702149.0,15.229638104685307
Uttar Pradesh,Hardoi,2017,188771.0,3199784.0,16.950612117327342
Uttar Pradesh,Hardoi,2018,183559.0,3814962.0,20.78330128187667
Uttar Pradesh,Hardoi,2019,190944.0,3322043.41,17.39799841838445
Uttar Pradesh,Hardoi,2020,265193.0,9190373.41,34.655414773391456
Uttar Pradesh,Hardoi,2021,274049.0,10012718.0,36.53623257154742
Uttar Pradesh,Hardoi,2022,232431.0,7185631.0,30.915114593148076
Uttar Pradesh,Hardoi,2023,232431.0,7185631.0,30.915114593148076
Uttar Pradesh,Hardoi,2024,232431.0,7185631.0,30.915114593148076
Uttar Pradesh,Hardoi,2025,232431.0,7185631.0,30.915114593148076
Uttar Pradesh,Hathras,2013,28711.0,77454.0,2.697711678450768
Uttar Pradesh,Hathras,2014,34037.0,76092.0,2.235567176895731
Uttar Pradesh,Hathras,2015,30902.0,68541.0,2.218011779172869
Uttar Pradesh,Hathras,2016,29333.0,61813.0,2.1072853100603415
Uttar Pradesh,Hathras,2017,29343.0,100601.0,3.4284497154346862
Uttar Pradesh,Hathras,2018,31224.0,131756.0,4.219702792723546
Uttar Pradesh,Hathras,2019,28968.0,151290.0,5.222659486329743
Uttar Pradesh,Hathras,2020,29105.0,71248.71,2.447988661741969
Uttar Pradesh,Hathras,2021,27838.0,56256.0,2.0208348300883685
Uttar Pradesh,Hathras,2022,27248.0,57667.0,2.116375513799178
Uttar Pradesh,Hathras,2023,27248.0,57667.0,2.116375513799178
Uttar Pradesh,Hathras,2024,27248.0,57667.0,2.116375513799178
Uttar Pradesh,Hathras,2025,27248.0,57667.0,2.116375513799178
Uttar Pradesh,Jalaun,2013,8792.0,71038.0,8.079845313921748
Uttar Pradesh,Jalaun,2014,7219.0,56981.0,7.893198503947915
Uttar Pradesh,Jalaun,2015,8242.0,53146.0,6.448192186362533
Uttar Pradesh,Jalaun,2016,7908.0,54715.0,6.918942842690946
Uttar Pradesh,Jalaun,2017,4701.0,47231.0,10.04701127419698
Uttar Pradesh,Jalaun,2018,4813.0,60559.0,12.582381051319343
Uttar Pradesh,Jalaun,2019,7034.0,75208.0,10.6920671026443
Uttar Pradesh,Jalaun,2020,5384.0,9825.0,1.824851411589896
Uttar Pradesh,Jalaun,2021,7330.0,12455.0,1.699181446111869
Uttar Pradesh,Jalaun,2022,5557.0,9300.0,1.6735648731329855
Uttar Pradesh,Jalaun,2023,5557.0,9300.0,1.6735648731329855
Uttar Pradesh,Jalaun,2024,5557.0,9300.0,1.6735648731329855
Uttar Pradesh,Jalaun,2025,5557.0,9300.0,1.6735648731329855
Uttar Pradesh,Jaunpur,2013,174172.0,1003764.0,5.763061800978344
Uttar Pradesh,Jaunpur,2014,162252.0,915826.0,5.644466632152454
Uttar Pradesh,Jaunpur,2015,162189.0,739656.0,4.560457244326064
Uttar Pradesh,Jaunpur,2016,172334.0,919178.0,5.333700836747247
Uttar Pradesh,Jaunpur,2017,174097.0,994613.0,5.712981843455085
Uttar Pradesh,Jaunpur,2018,164447.0,943954.0,5.740171605441267
Uttar Pradesh,Jaunpur,2019,160850.0,1011803.0,6.290351258936898
Uttar Pradesh,Jaunpur,2020,157885.0,564918.0,3.578034645469804
Uttar Pradesh,Jaunpur,2021,165543.0,558769.0,3.375370749593761
Uttar Pradesh,Jaunpur,2022,160382.0,577371.0,3.5999738125226024
Uttar Pradesh,Jaunpur,2023,160382.0,577371.0,3.5999738125226024
Uttar Pradesh,Jaunpur,2024,160382.0,577371.0,3.5999738125226024
Uttar Pradesh,Jaunpur,2025,160382.0,577371.0,3.5999738125226024
Uttar Pradesh,Jhansi,2013,11982.0,30105.0,2.5125187781672507
Uttar Pradesh,Jhansi,2014,13355.0,25603.0,1.917109696742793
Uttar Pradesh,Jhansi,2015,12362.0,22119.0,1.789273580326808
Uttar Pradesh,Jhansi,2016,12566.0,18393.0,1.4637116027375459
Uttar Pradesh,Jhansi,2017,10219.0,22399.0,2.1918974459340443
Uttar Pradesh,Jhansi,2018,12935.0,30005.0,2.319675299574797
Uttar Pradesh,Jhansi,2019,8685.0,24002.0,2.763615428900403
Uttar Pradesh,Jhansi,2020,9123.0,20761.0,2.275676860681793
Uttar Pradesh,Jhansi,2021,10436.0,21817.0,2.0905519356075124
Uttar Pradesh,Jhansi,2022,9385.0,18528.0,1.9742141715503463
Uttar Pradesh,Jhansi,2023,9385.0,18528.0,1.9742141715503463
Uttar Pradesh,Jhansi,2024,9385.0,18528.0,1.9742141715503463
Uttar Pradesh,Jhansi,2025,9385.0,18528.0,1.9742141715503463
Uttar Pradesh,Kannauj,2013,22936.0,76696.0,3.343913498430415
Uttar Pradesh,Kannauj,2014,23189.0,60365.0,2.6031739186683343
Uttar Pradesh,Kannauj,2015,31467.0,80948.0,2.5724727492293513
Uttar Pradesh,Kannauj,2016,22600.0,70794.0,3.132477876106195
Uttar Pradesh,Kannauj,2017,21921.0,79339.0,3.6193148122804617
Uttar Pradesh,Kannauj,2018,21508.0,67010.0,3.1155848986423655
Uttar Pradesh,Kannauj,2019,21812.0,94432.0,4.329359985329177
Uttar Pradesh,Kannauj,2020,21931.0,73680.0,3.3596279239432767
Uttar Pradesh,Kannauj,2021,21522.0,56581.0,2.628984295139857
Uttar Pradesh,Kannauj,2022,21738.0,63172.0,2.9060631152819947
Uttar Pradesh,Kannauj,2023,21738.0,63172.0,2.9060631152819947
Uttar Pradesh,Kannauj,2024,21738.0,63172.0,2.9060631152819947
Uttar Pradesh,Kannauj,2025,21738.0,63172.0,2.9060631152819947
Uttar Pradesh,Kanpur dehat,2013,51327.0,258732.0,5.040855689987726
Uttar Pradesh,Kanpur dehat,2014,47549.0,229324.0,4.822898483669478
Uttar Pradesh,Kanpur dehat,2015,47811.0,224356.0,4.692560289473134
Uttar Pradesh,Kanpur dehat,2016,53228.0,285876.0,5.37078229503269
Uttar Pradesh,Kanpur dehat,2017,50674.0,283252.0,5.589690965781268
Uttar Pradesh,Kanpur dehat,2018,51917.0,308684.0,5.945721054760483
Uttar Pradesh,Kanpur dehat,2019,49995.0,300407.0,6.008740874087409
Uttar Pradesh,Kanpur dehat,2020,53544.0,383491.0,7.162165695502764
Uttar Pradesh,Kanpur dehat,2021,54452.0,421466.0,7.740138103283626
Uttar Pradesh,Kanpur dehat,2022,64761.0,201314.0,3.1085684285295163
Uttar Pradesh,Kanpur dehat,2023,64761.0,201314.0,3.1085684285295163
Uttar Pradesh,Kanpur dehat,2024,64761.0,201314.0,3.1085684285295163
Uttar Pradesh,Kanpur dehat,2025,64761.0,201314.0,3.1085684285295163
Uttar Pradesh,Kanpur nagar,2013,41569.0,267116.0,6.425846183454016
Uttar Pradesh,Kanpur nagar,2014,37471.0,213150.0,5.688399028582103
Uttar Pradesh,Kanpur nagar,2015,38794.0,211818.0,5.460071145022426
Uttar Pradesh,Kanpur nagar,2016,44205.0,283813.0,6.420382309693474
Uttar Pradesh,Kanpur nagar,2017,40275.0,227113.0,5.639056486654252
Uttar Pradesh,Kanpur nagar,2018,42180.0,300934.0,7.134518729255571
Uttar Pradesh,Kanpur nagar,2019,40537.0,329327.0,8.124108838838591
Uttar Pradesh,Kanpur nagar,2020,33725.0,110222.88,3.268284062268347
Uttar Pradesh,Kanpur nagar,2021,38883.0,109065.0,2.8049533215029703
Uttar Pradesh,Kanpur nagar,2022,41029.0,410263.0,9.999341928879574
Uttar Pradesh,Kanpur nagar,2023,41029.0,410263.0,9.999341928879574
Uttar Pradesh,Kanpur nagar,2024,41029.0,410263.0,9.999341928879574
Uttar Pradesh,Kanpur nagar,2025,41029.0,410263.0,9.999341928879574
Uttar Pradesh,Kasganj,2013,26207.0,507291.0,19.357080169420385
Uttar Pradesh,Kasganj,2014,27620.0,451939.0,16.362744388124547
Uttar Pradesh,Kasganj,2015,25748.0,433051.0,16.818820879291597
Uttar Pradesh,Kasganj,2016,23392.0,488111.0,20.86657831737346
Uttar Pradesh,Kasganj,2017,22810.0,551392.0,24.173257343270496
Uttar Pradesh,Kasganj,2018,24756.0,610584.0,24.664081434803684
Uttar Pradesh,Kasganj,2019,26860.0,660734.0,24.599180938198064
Uttar Pradesh,Kasganj,2020,18127.0,52182.0,2.87868924808297
Uttar Pradesh,Kasganj,2021,18192.0,45310.0,2.490655233069481
Uttar Pradesh,Kasganj,2022,26056.0,488603.0,18.752034080442126
Uttar Pradesh,Kasganj,2023,26056.0,488603.0,18.752034080442126
Uttar Pradesh,Kasganj,2024,26056.0,488603.0,18.752034080442126
Uttar Pradesh,Kasganj,2025,26056.0,488603.0,18.752034080442126
Uttar Pradesh,Kaushambi,2013,59139.0,212186.0,3.5879199851198025
Uttar Pradesh,Kaushambi,2014,53625.0,193385.0,3.606247086247086
Uttar Pradesh,Kaushambi,2015,55970.0,149266.0,2.666892978381276
Uttar Pradesh,Kaushambi,2016,54714.0,223142.0,4.078334612713382
Uttar Pradesh,Kaushambi,2017,59277.0,194916.0,3.288223088212966
Uttar Pradesh,Kaushambi,2018,50158.0,173190.0,3.452888871167112
Uttar Pradesh,Kaushambi,2019,52251.0,241440.0,4.6207728081759205
Uttar Pradesh,Kaushambi,2020,53333.0,137944.0,2.5864661654135337
Uttar Pradesh,Kaushambi,2021,59733.0,152878.0,2.5593557999765624
Uttar Pradesh,Kaushambi,2022,74332.0,215308.0,2.8965721358230643
Uttar Pradesh,Kaushambi,2023,74332.0,215308.0,2.8965721358230643
Uttar Pradesh,Kaushambi,2024,74332.0,215308.0,2.8965721358230643
Uttar Pradesh,Kaushambi,2025,74332.0,215308.0,2.8965721358230643
Uttar Pradesh,Kheri,2013,417149.0,15516130.0,37.195654310570085
Uttar Pradesh,Kheri,2014,426707.0,18186564.0,42.62073038408088
Uttar Pradesh,Kheri,2015,436689.0,18836228.0,43.13419390000664
Uttar Pradesh,Kheri,2016,430248.0,18205990.0,42.31510663617263
Uttar Pradesh,Kheri,2017,430782.0,20595745.0,47.810133663894966
Uttar Pradesh,Kheri,2018,409113.0,21264563.0,51.97723611813851
Uttar Pradesh,Kheri,2019,429014.0,21273705.0,49.58743770599561
Uttar Pradesh,Kheri,2020,522793.0,29218381.0,55.88900578240336
Uttar Pradesh,Kheri,2021,515535.0,28578355.0,55.43436430116287
Uttar Pradesh,Kheri,2022,534968.0,30807469.0,57.58749869151052
Uttar Pradesh,Kheri,2023,534968.0,30807469.0,57.58749869151052
Uttar Pradesh,Kheri,2024,534968.0,30807469.0,57.58749869151052
Uttar Pradesh,Kheri,2025,534968.0,30807469.0,57.58749869151052
Uttar Pradesh,Kushi nagar,2013,222774.0,6245094.0,28.03331627568747
Uttar Pradesh,Kushi nagar,2014,189247.0,4471825.0,23.62956876463035
Uttar Pradesh,Kushi nagar,2015,180616.0,4429068.0,24.522013553616514
Uttar Pradesh,Kushi nagar,2016,197877.0,4945396.0,24.992272977657837
Uttar Pradesh,Kushi nagar,2017,190253.0,5492862.0,28.871355510819804
Uttar Pradesh,Kushi nagar,2018,183217.0,5734102.0,31.296779229001675
Uttar Pradesh,Kushi nagar,2019,194839.0,5805791.0,29.797889539568565
Uttar Pradesh,Kushi nagar,2020,216658.0,7027556.0,32.436171293005565
Uttar Pradesh,Kushi nagar,2021,218074.0,6783679.0,31.10723424158772
Uttar Pradesh,Kushi nagar,2022,210746.0,6963567.0,33.04246343940098
Uttar Pradesh,Kushi nagar,2023,210746.0,6963567.0,33.04246343940098
Uttar Pradesh,Kushi nagar,2024,210746.0,6963567.0,33.04246343940098
Uttar Pradesh,Kushi nagar,2025,210746.0,6963567.0,33.04246343940098
Uttar Pradesh,Lalitpur,2013,1419.0,3219.0,2.2684989429175477
Uttar Pradesh,Lalitpur,2014,1024.0,2855.0,2.7880859375
Uttar Pradesh,Lalitpur,2015,1106.0,1986.0,1.7956600361663653
Uttar Pradesh,Lalitpur,2016,1281.0,2362.0,1.843871975019516
Uttar Pradesh,Lalitpur,2017,983.0,1386.0,1.409969481180061
Uttar Pradesh,Lalitpur,2018,1348.0,4169.0,3.0927299703264093
Uttar Pradesh,Lalitpur,2019,1542.0,2256.0,1.4630350194552528
Uttar Pradesh,Lalitpur,2020,1405.0,1874.0,1.3338078291814948
Uttar Pradesh,Lalitpur,2021,1549.0,800.0,0.5164622336991608
Uttar Pradesh,Lalitpur,2022,2058.0,5303.0,2.576773566569485
Uttar Pradesh,Lalitpur,2023,2058.0,5303.0,2.576773566569485
Uttar Pradesh,Lalitpur,2024,2058.0,5303.0,2.576773566569485
Uttar Pradesh,Lalitpur,2025,2058.0,5303.0,2.576773566569485
Uttar Pradesh,Lucknow,2013,53173.0,118937.0,2.2367931092847875
Uttar Pradesh,Lucknow,2014,54853.0,138902.0,2.532258946639199
Uttar Pradesh,Lucknow,2015,53656.0,121106.0,2.257082152974504
Uttar Pradesh,Lucknow,2016,64623.0,140366.0,2.1720749578323506
Uttar Pradesh,Lucknow,2017,52635.0,161460.0,3.0675406098603593
Uttar Pradesh,Lucknow,2018,54311.0,162846.0,2.9983981145624274
Uttar Pradesh,Lucknow,2019,50570.0,138368.0,2.7361676883527783
Uttar Pradesh,Lucknow,2020,51990.0,121614.0,2.339180611656088
Uttar Pradesh,Lucknow,2021,56055.0,137909.0,2.46024440281866
Uttar Pradesh,Lucknow,2022,53234.0,137252.0,2.5782770409888416
Uttar Pradesh,Lucknow,2023,53234.0,137252.0,2.5782770409888416
Uttar Pradesh,Lucknow,2024,53234.0,137252.0,2.5782770409888416
Uttar Pradesh,Lucknow,2025,53234.0,137252.0,2.5782770409888416
Uttar Pradesh,Maharajganj,2013,180251.0,1528583.0,8.480302467115301
Uttar Pradesh,Maharajganj,2014,182157.0,1359154.0,7.461442601711711
Uttar Pradesh,Maharajganj,2015,185247.0,1332861.0,7.19504769308005
Uttar Pradesh,Maharajganj,2016,183732.0,1543764.0,8.402259813206191
Uttar Pradesh,Maharajganj,2017,184462.0,1575803.0,8.542697140874543
Uttar Pradesh,Maharajganj,2018,182677.0,1915171.0,10.483919705272147
Uttar Pradesh,Maharajganj,2019,181945.0,1687440.0,9.274451070378412
Uttar Pradesh,Maharajganj,2020,180756.0,1095524.0,6.0607891300980326
Uttar Pradesh,Maharajganj,2021,195488.0,1423346.0,7.280989114421345
Uttar Pradesh,Maharajganj,2022,182886.0,1537527.0,8.407024047767461
Uttar Pradesh,Maharajganj,2023,182886.0,1537527.0,8.407024047767461
Uttar Pradesh,Maharajganj,2024,182886.0,1537527.0,8.407024047767461
Uttar Pradesh,Maharajganj,2025,182886.0,1537527.0,8.407024047767461
Uttar Pradesh,Mahoba,2013,10375.0,167843.0,16.177638554216866
Uttar Pradesh,Mahoba,2014,5166.0,104243.0,20.17866821525358
Uttar Pradesh,Mahoba,2015,5040.0,110911.0,22.006150793650793
Uttar Pradesh,Mahoba,2016,7427.0,145910.0,19.64588662986401
Uttar Pradesh,Mahoba,2017,5512.0,95672.0,17.357039187227866
Uttar Pradesh,Mahoba,2018,5686.0,91582.0,16.106577558916637
Uttar Pradesh,Mahoba,2019,6357.0,103184.0,16.231555765298097
Uttar Pradesh,Mahoba,2020,3834.0,3262.0,0.8508085550339072
Uttar Pradesh,Mahoba,2021,4149.0,4479.0,1.0795372378886479
Uttar Pradesh,Mahoba,2022,4480.0,5655.0,1.2622767857142858
Uttar Pradesh,Mahoba,2023,4480.0,5655.0,1.2622767857142858
Uttar Pradesh,Mahoba,2024,4480.0,5655.0,1.2622767857142858
Uttar Pradesh,Mahoba,2025,4480.0,5655.0,1.2622767857142858
Uttar Pradesh,Mainpuri,2013,67122.0,200376.0,2.9852507374631267
Uttar Pradesh,Mainpuri,2014,74211.0,205937.0,2.7750198757596585
Uttar Pradesh,Mainpuri,2015,73978.0,209379.0,2.830287382735408
Uttar Pradesh,Mainpuri,2016,63912.0,183216.0,2.8666917010889974
Uttar Pradesh,Mainpuri,2017,63260.0,212226.0,3.354821372115081
Uttar Pradesh,Mainpuri,2018,65857.0,236705.0,3.5942268855246975
Uttar Pradesh,Mainpuri,2019,64600.0,201459.0,3.118560371517028
Uttar Pradesh,Mainpuri,2020,62921.0,182205.0,2.8957740658921507
Uttar Pradesh,Mainpuri,2021,63376.0,169403.0,2.6729834637717746
Uttar Pradesh,Mainpuri,2022,74634.0,186895.0,2.504153602915561
Uttar Pradesh,Mainpuri,2023,74634.0,186895.0,2.504153602915561
Uttar Pradesh,Mainpuri,2024,74634.0,186895.0,2.504153602915561
Uttar Pradesh,Mainpuri,2025,74634.0,186895.0,2.504153602915561
Uttar Pradesh,Mathura,2013,56278.0,157282.0,2.7947332883187035
Uttar Pradesh,Mathura,2014,53971.0,159189.0,2.9495284504641384
Uttar Pradesh,Mathura,2015,52929.0,145623.0,2.7512894632432126
Uttar Pradesh,Mathura,2016,54498.0,130365.0,2.3921061323351314
Uttar Pradesh,Mathura,2017,49547.0,114540.0,2.311744404302985
Uttar Pradesh,Mathura,2018,52173.0,60020.0,1.1504034653939776
Uttar Pradesh,Mathura,2019,54020.0,158550.5,2.935033320992225
Uttar Pradesh,Mathura,2020,55655.0,124717.59,2.24090539933519
Uttar Pradesh,Mathura,2021,51700.0,101294.0,1.9592649903288202
Uttar Pradesh,Mathura,2022,72271.0,137336.0,1.9002919566631151
Uttar Pradesh,Mathura,2023,72271.0,137336.0,1.9002919566631151
Uttar Pradesh,Mathura,2024,72271.0,137336.0,1.9002919566631151
Uttar Pradesh,Mathura,2025,72271.0,137336.0,1.9002919566631151
Uttar Pradesh,Mau,2013,97038.0,527627.0,5.437323522743667
Uttar Pradesh,Mau,2014,100096.0,495636.0,4.951606457800511
Uttar Pradesh,Mau,2015,94258.0,451742.0,4.792611767701415
Uttar Pradesh,Mau,2016,97143.0,579120.0,5.961520644822581
Uttar Pradesh,Mau,2017,100263.0,616102.0,6.14485902077536
Uttar Pradesh,Mau,2018,91829.0,626005.0,6.817073037929195
Uttar Pradesh,Mau,2019,97777.0,673455.0,6.887662742771817
Uttar Pradesh,Mau,2020,99773.0,759736.0,7.614645244705481
Uttar Pradesh,Mau,2021,100180.0,645941.0,6.447803952884807
Uttar Pradesh,Mau,2022,99317.0,579063.0,5.8304519870717
Uttar Pradesh,Mau,2023,99317.0,579063.0,5.8304519870717
Uttar Pradesh,Mau,2024,99317.0,579063.0,5.8304519870717
Uttar Pradesh,Mau,2025,99317.0,579063.0,5.8304519870717
Uttar Pradesh,Meerut,2013,151022.0,9683412.0,64.11921441909126
Uttar Pradesh,Meerut,2014,136709.0,9550206.0,69.85791718175102
Uttar Pradesh,Meerut,2015,137150.0,9494927.0,69.23023696682465
Uttar Pradesh,Meerut,2016,147315.0,10978336.0,74.52286596748465
Uttar Pradesh,Meerut,2017,147046.0,12600724.0,85.6923955768943
Uttar Pradesh,Meerut,2018,147762.0,12275783.0,83.07807826098727
Uttar Pradesh,Meerut,2019,156944.0,12683798.0,80.81734886328881
Uttar Pradesh,Meerut,2020,163362.0,13539744.41,82.88184773692781
Uttar Pradesh,Meerut,2021,168669.0,13980082.0,82.88471503358649
Uttar Pradesh,Meerut,2022,171193.0,14270352.0,83.35826815348759
Uttar Pradesh,Meerut,2023,171193.0,14270352.0,83.35826815348759
Uttar Pradesh,Meerut,2024,171193.0,14270352.0,83.35826815348759
Uttar Pradesh,Meerut,2025,171193.0,14270352.0,83.35826815348759
Uttar Pradesh,Mirzapur,2013,94627.0,307569.0,3.2503302440106947
Uttar Pradesh,Mirzapur,2014,95364.0,303065.0,3.177981208841911
Uttar Pradesh,Mirzapur,2015,96465.0,264450.0,2.741408801119577
Uttar Pradesh,Mirzapur,2016,109127.0,394183.0,3.6121491473237604
Uttar Pradesh,Mirzapur,2017,98842.0,364930.0,3.692053985148014
Uttar Pradesh,Mirzapur,2018,107615.0,433829.0,4.031306044696371
Uttar Pradesh,Mirzapur,2019,96527.0,373424.0,3.868596351279953
Uttar Pradesh,Mirzapur,2020,98964.0,294442.0,2.975243522897215
Uttar Pradesh,Mirzapur,2021,103555.0,289653.0,2.797093332045773
Uttar Pradesh,Mirzapur,2022,101746.0,294715.0,2.896575786763116
Uttar Pradesh,Mirzapur,2023,101746.0,294715.0,2.896575786763116
Uttar Pradesh,Mirzapur,2024,101746.0,294715.0,2.896575786763116
Uttar Pradesh,Mirzapur,2025,101746.0,294715.0,2.896575786763116
